record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by
ATT0000875,03/06/2025,SCH-0031,II,92,78,True,Headmaster
ATT0006878,04/10/2025,SCH0108,5,179,133,True,Headmaster
ATT0018149,22-Aug-2025,sch_0474,5,63,59,1,Headmaster
,2025/10/25,SCH0054,6,132,114,False,Clerk
ATT0001627,10-04-2025,SCH0507,8,166,136,True,
ATT0009559,27.03.2026,S0077,5,177,156,Hai,HM
ATT0007721,21.03.2026,SCH0564,II,123,90,True,
ATT0002281,2025-10-09,SCH0111,2,120,94,N,HM
ATT0014341,27/11/2025,SCH0455,8,183,155,1,Clerk
ATT0000980,23/04/2025,SCH0201,2,167,111,True,Admin
ATT0016736,2026-02-19,S0181,3,67,60,Yes,Clerk
ATT0003820,2026/03/18,SCH-0294,III,157,143,Haan,HM
ATT0005454,2026/01/31,SCH0586,2,226,174,Functional,
ATT0017885,24/02/2026,SCH0365,IV,287,218,False,Class Teacher
ATT0012363,30/04/2025,SCH0382,I,253,161,Functional,Admin
ATT0001180,17-Aug-2025,sch_0173,10,160,96,True,HM
ATT0001019,06-17-2025,SCH0481,10,295,180,N,HM
ATT0002956,07-Feb-2026,SCH0471,8,101,83,0,Admin
ATT0011076,19/06/2025,SCH0110,I,63,49,Yes,Class Teacher
ATT0019607,2026/03/25,S0003,III,58,47,Functional,Headmaster
ATT0014651,04-Oct-2025,SCH0209,5,288,211,Yes,HM
ATT0002401,07/03/2026,SCH0258,1,50,35,True,Admin
ATT0006946,10-30-2025,SCH-0401,V,293,231,Yes,Admin
ATT0004647,14-Mar-2026,sch_0099,7,290,290,Available,Admin
ATT0013166,2025-04-14,SCH0121,V,244,202,True,
ATT0016122,24-Aug-2025,0093,IV,161,161,True,Admin
ATT0017134,19.03.2026,S0112,4,194,129,True,Class Teacher
ATT0005426,2025/11/23,SCH0255,8,151,151,Working,HM
ATT0000950,24/05/2025,SCH0138,I,184,122,True,Clerk
ATT0019590,07/12/2025,SCH0178,4,63,57,Haan,Class Teacher
ATT0016173,2025-12-13,sch_0208,IV,267,173,True,
ATT0005675,2025/09/03,SCH0157,5,115,72,False,Headmaster
ATT0010092,2025-05-23,SCH0164,IV,112,78,,Clerk
ATT0016052,2025-11-11,SCH0248,6,42,40,True,Clerk
ATT0011752,20-Aug-2025,SCH0452,9,194,116,True,Headmaster
ATT0005605,01-20-2026,SCH-0162,I,135,123,True,HM
ATT0019952,10.09.2025,SCH0573,5,42,40,True,Headmaster
ATT0000322,2026/01/15,SCH0057,III,137,102,True,Admin
ATT0013973,2025-08-05,SCH-0113,3,165,159,H,Headmaster
ATT0017410,14.02.2026,0350,5,112,104,,
ATT0008218,01-13-2026,SCH0040,III,277,174,Functional,Class Teacher
ATT0012814,13/12/2025,SCH0172,III,178,171,Yes,Headmaster
ATT0017281,2026-02-08,sch_0008,2,199,199,True,Clerk
ATT0014501,09-Sep-2025,SCH-0086,II,106,106,Y,
ATT0007255,22-Apr-2025,S0222,V,96,68,Hai,
ATT0011585,16.06.2025,SCH-0220,3,174,163,Functional,HM
ATT0004360,01/07/2025,SCH-0260,5,106,88,N,
ATT0019855,2025-12-21,S0574,3,62,57,Haan,Clerk
ATT0000949,19.07.2025,S0332,III,190,155,Hai,HM
ATT0011033,25/11/2025,SCH-0251,7,141,112,Available,
ATT0019738,04.10.2025,sch_0326,4,207,135,True,Class Teacher
ATT0015299,2025-09-22,sch0062,II,205,134,1,Clerk
ATT0018200,27/10/2025,sch_0297,7,168,161,Hai,Clerk
ATT0005229,07-05-2025,SCH0429,9,212,166,1,Class Teacher
ATT0014962,09.11.2025,SCH0400,IV,210,158,H,Admin
ATT0010367,2025/09/29,SCH0036,6,231,187,True,Class Teacher
ATT0004228,02-09-2026,SCH0247,5,158,110,True,Admin
ATT0011413,16/07/2025,sch_0170,5,243,152,True,Class Teacher
ATT0006505,24-Oct-2025,SCH-0478,V,127,111,1,Class Teacher
ATT0011194,01-15-2026,SCH-0432,IV,203,203,True,Admin
ATT0012837,31/10/2025,SCH0501,4,164,146,,
ATT0010120,07-25-2025,SCH0439,6,173,165,Hai,HM
ATT0009346,09.04.2025,sch_0281,7,276,258,Broken,Class Teacher
ATT0006394,02/12/2025,SCH0216,2,93,63,True,Clerk
ATT0005121,04-30-2025,sch_0453,10,125,77,True,Admin
ATT0019823,02-14-2026,0378,V,84,65,True,HM
ATT0017740,05/06/2025,SCH0094,8,82,67,Working,HM
ATT0005240,20/11/2025,sch0167,9,90,59,True,HM
ATT0008290,23-Jul-2025,SCH0048,III,227,203,False,Headmaster
ATT0002505,03-Feb-2026,SCH-0337,III,153,117,True,Clerk
ATT0018578,10-Oct-2025,SCH0568,V,219,147,True,Clerk
ATT0007392,12.11.2025,sch_0080,2,275,174,H,Class Teacher
ATT0008955,2025-04-21,SCH0585,I,249,172,,Admin
ATT0012210,28.04.2025,sch_0069,3,165,108,True,HM
ATT0000111,12.03.2026,SCH0047,I,212,167,True,Headmaster
ATT0017796,2025-08-25,0025,4,157,126,True,Class Teacher
ATT0009984,2025-09-19,sch0174,1,56,61,True,Admin
ATT0018496,23/06/2025,SCH0064,8,293,231,haan,Admin
ATT0004078,19-May-2025,SCH0352,4,112,93,N,Clerk
ATT0012483,16-Jan-2026,SCH0556,3,42,34,H,
ATT0011475,24/04/2025,SCH-0054,III,218,132,Kharab,Admin
ATT0006561,2025-11-27,S0535,8,101,69,True,Class Teacher
ATT0009433,21/04/2025,sch_0139,1,130,100,True,HM
ATT0009705,2025/11/30,SCH0078,9,292,292,True,Clerk
ATT0008438,05-08-2025,sch0514,I,179,174,Haan,HM
,12/06/2025,SCH0074,III,156,142,False,Class Teacher
ATT0013174,07-22-2025,sch0049,9,143,135,True,Admin
ATT0018115,19-May-2025,SCH0549,V,187,145,Yes,
ATT0000096,2025-05-21,S0408,7,298,275,True,Admin
ATT0013579,2025/12/05,SCH0496,10,283,198,True,Headmaster
ATT0009368,2025-06-30,SCH0499,9,252,173,True,Clerk
,08-02-2025,sch_0095,III,256,157,Haan,
ATT0015607,2025/08/24,SCH-0441,4,180,180,Yes,Admin
ATT0018527,2025/10/01,sch0339,4,82,57,Yes,Admin
ATT0011776,01-20-2026,sch_0071,8,153,115,True,Admin
ATT0016925,06.12.2025,SCH-0404,II,95,92,True,Admin
ATT0015420,05-07-2025,SCH0456,IV,58,54,,Clerk
ATT0005704,2025-10-08,SCH-0030,2,231,217,Working,Clerk
ATT0017378,15.01.2026,sch_0245,V,44,28,True,Clerk
ATT0006458,2025-08-05,sch0059,2,122,85,H,Class Teacher
ATT0013401,2025/09/29,SCH0334,6,101,75,Hai,HM
ATT0011891,20-Mar-2026,sch0192,7,73,58,1,Class Teacher
ATT0006743,13-Nov-2025,SCH0435,3,158,94,True,Headmaster
ATT0008852,02-Nov-2025,SCH0257,8,131,118,1,Admin
ATT0010366,2026-02-17,SCH0203,9,204,162,,
ATT0004792,21-Jan-2026,SCH-0438,2,288,272,Y,Clerk
ATT0014045,24.08.2025,S0164,2,40,34,Haan,Headmaster
ATT0008086,2025/10/03,sch_0114,4,242,224,No,
ATT0000320,05.06.2025,sch0019,8,254,205,True,
ATT0014185,15-Feb-2026,SCH-0289,III,56,46,,Admin
ATT0013303,13.01.2026,SCH0074,II,184,166,,
,03.08.2025,sch_0185,V,106,67,Y,Headmaster
ATT0005615,2025/06/27,sch0359,2,219,238,True,Clerk
ATT0017024,05-Jun-2025,sch_0157,5,252,232,Haan,HM
ATT0005494,11-18-2025,SCH0498,7,118,73,1,
ATT0015041,03-10-2026,sch_0248,7,250,217,True,Headmaster
ATT0000331,2025-04-23,S0538,9,167,149,True,
ATT0009005,25.10.2025,sch0201,1,114,75,Yes,
ATT0003117,01.12.2025,0268,III,181,162,Hai,Class Teacher
ATT0004411,13/07/2025,SCH0288,4,191,144,False,
ATT0003332,26/09/2025,SCH0444,I,175,183,na,
ATT0000614,2025/08/15,sch_0336,2,289,234,H,HM
ATT0007580,2025/06/16,SCH0576,3,253,163,Y,
ATT0013788,03-25-2026,SCH-0198,V,220,182,True,Class Teacher
ATT0011037,17/12/2025,SCH-0107,9,98,61,Functional,Admin
ATT0015029,11/03/2026,sch0460,I,274,198,Working,
ATT0006159,2026-01-03,sch_0419,2,206,149,Functional,Class Teacher
ATT0015202,15-May-2025,SCH0203,V,90,84,,Admin
ATT0016631,27/06/2025,SCH0215,6,299,291,Working,Class Teacher
ATT0015210,2026/03/14,S0246,IV,222,222,True,HM
,2025-11-13,SCH0128,3,299,199,Y,Admin
ATT0010076,2025-04-15,SCH-0597,2,280,260,H,
ATT0010651,03-Jul-2025,SCH0250,6,170,138,False,Admin
ATT0010735,2026/01/21,sch_0385,6,103,70,True,Class Teacher
ATT0014924,21/03/2026,sch0570,2,168,153,Working,Class Teacher
ATT0007497,07-31-2025,sch0340,III,292,251,1,Headmaster
ATT0002260,2025/11/08,sch0047,IV,143,134,Under Repair,Admin
ATT0003465,28/11/2025,SCH-0065,V,157,120,haan,Headmaster
ATT0013478,2025-11-10,SCH0283,10,81,76,True,Clerk
ATT0006901,2026-03-23,S0444,2,234,176,Functional,Clerk
ATT0007875,2025/08/18,sch0027,II,100,63,True,HM
ATT0006126,14.05.2025,SCH-0464,II,211,196,True,Class Teacher
ATT0018577,2026/03/26,SCH-0371,V,172,137,Functional,
ATT0001279,03-07-2026,SCH0480,3,98,91,True,HM
ATT0011014,17/03/2026,SCH-0462,V,168,135,False,Class Teacher
ATT0011452,01-12-2026,0544,6,139,105,,Clerk
ATT0019477,02.09.2025,sch_0337,I,196,125,Nahi hai,Admin
ATT0012958,10/01/2026,SCH0313,III,172,119,True,HM
ATT0006058,2025-06-14,SCH-0400,III,110,80,False,Clerk
ATT0015645,03-03-2026,sch0545,1,200,210,Hai,HM
ATT0013433,2025/09/22,sch_0584,8,294,246,Yes,
ATT0007019,2025-11-21,SCH0208,5,125,99,True,Clerk
ATT0005689,12-06-2025,sch0021,V,180,126,No,Admin
ATT0017227,26-Apr-2025,S0235,V,172,112,Functional,Clerk
ATT0000052,02.09.2025,SCH-0267,8,254,152,Yes,
ATT0008501,19-Jan-2026,SCH0097,V,295,229,True,
ATT0000093,19.12.2025,SCH0474,V,280,180,Yes,Class Teacher
ATT0008219,17/08/2025,SCH0040,IV,212,164,haan,
ATT0016962,27.04.2025,S0556,2,137,134,False,HM
ATT0004330,09-Dec-2025,SCH0423,10,220,139,True,Headmaster
ATT0011510,08-31-2025,SCH0464,10,184,146,Hai,HM
ATT0009376,2025/07/21,SCH0463,I,85,68,Yes,Class Teacher
ATT0019819,10-17-2025,sch_0283,2,142,91,True,Headmaster
ATT0007445,05-Dec-2025,SCH-0327,8,206,188,True,Headmaster
ATT0014003,2025-09-14,SCH0487,7,265,247,True,Clerk
ATT0008555,2025/07/06,sch0054,III,81,52,True,
ATT0012645,26-Mar-2026,SCH0177,II,217,180,,Admin
ATT0014150,2025-07-31,SCH0144,7,96,92,Haan,
ATT0005341,10.05.2025,SCH-0018,7,251,215,Yes,Admin
ATT0017837,23/09/2025,S0066,IV,153,100,True,
ATT0012301,15/07/2025,sch_0057,7,153,93,,Clerk
ATT0007823,2026-03-28,SCH0148,IV,50,42,True,HM
ATT0011153,2025/09/27,sch_0441,6,153,116,True,
ATT0009168,09-24-2025,sch_0026,2,143,124,True,HM
ATT0007972,09-24-2025,S0585,III,125,108,False,Clerk
ATT0003870,2026-01-14,sch0063,4,158,131,False,Headmaster
ATT0017133,2025-08-14,SCH0024,IV,253,210,Yes,Class Teacher
,01/01/2026,SCH-0445,2,274,174,Available,Admin
ATT0016879,2026-03-30,sch_0493,1,240,195,Nahi,Clerk
ATT0002594,05-01-2025,SCH-0015,8,221,144,1,Class Teacher
ATT0013431,2026-02-26,sch_0507,7,252,236,N,Headmaster
ATT0018076,2025-04-15,SCH0213,9,270,286,True,Clerk
ATT0019208,2026-02-04,SCH0099,4,100,65,,
,11-May-2025,sch_0448,6,181,181,Available,Class Teacher
ATT0008485,2025/07/19,SCH-0512,1,281,206,,
ATT0018122,15.02.2026,SCH0176,5,59,43,Hai,
ATT0006051,09-27-2025,S0022,IV,223,201,haan,HM
ATT0008847,2025/11/02,SCH-0272,1,248,248,H,
ATT0008167,12-Feb-2026,sch0436,3,197,179,0,
ATT0016249,2025-12-28,sch_0116,6,279,279,True,Clerk
ATT0006677,2026-03-31,SCH0347,4,127,91,True,Headmaster
ATT0018910,02/11/2025,0038,V,204,204,Haan,Clerk
ATT0016327,2026/01/21,SCH0334,III,271,263,Nahi hai,HM
ATT0015690,15.05.2025,sch_0323,8,90,56,Yes,Clerk
ATT0007637,09/07/2025,SCH-0370,9,199,192,True,Clerk
ATT0017679,10-27-2025,sch0207,2,126,95,Yes,Clerk
ATT0000574,29/04/2025,SCH0113,6,221,144,Haan,Admin
ATT0012089,08/05/2025,SCH0465,2,256,176,True,
ATT0011051,2025-10-14,SCH0067,5,282,223,True,
ATT0006994,2025/05/29,sch_0519,3,182,131,,
ATT0005397,2025-12-28,SCH0548,3,149,149,Yes,HM
ATT0010877,2026-03-25,SCH0569,IV,291,209,True,Class Teacher
ATT0009496,2025-11-26,0295,III,153,114,Available,Admin
,11-02-2025,SCH0357,5,125,117,False,Headmaster
ATT0000069,15-May-2025,SCH-0540,IV,240,225,True,Class Teacher
ATT0010873,12.07.2025,sch_0469,9,89,86,Hai,Clerk
ATT0015529,08-Jul-2025,SCH0063,6,134,85,Available,Headmaster
ATT0004747,16/05/2025,S0520,5,262,282,No,Class Teacher
ATT0009755,2026-01-09,sch_0064,I,198,123,True,
ATT0016188,12-18-2025,SCH-0522,2,159,121,Nahi hai,HM
ATT0011661,21/06/2025,SCH-0592,9,158,119,True,
ATT0005692,2025-07-29,sch0051,4,296,275,Haan,
ATT0009635,12-11-2025,sch_0193,III,189,147,True,Clerk
ATT0017506,08/02/2026,SCH-0405,3,129,138,Available,HM
ATT0019728,05-02-2025,sch_0575,I,74,53,True,HM
ATT0012050,05.05.2025,SCH0107,7,68,47,True,HM
ATT0012734,24/01/2026,SCH-0171,6,189,156,True,Class Teacher
ATT0004342,30-Jul-2025,SCH0516,7,271,285,Yes,Headmaster
ATT0003018,14/11/2025,SCH0491,1,216,155,Haan,Headmaster
ATT0018822,2025/08/18,SCH-0541,1,47,31,True,
ATT0009978,08-19-2025,SCH0267,1,205,159,na,Clerk
ATT0008609,16/11/2025,SCH0311,V,232,232,Available,
ATT0011489,01-22-2026,SCH0041,6,123,100,True,Class Teacher
ATT0004076,26/05/2025,sch0279,I,148,88,Y,HM
ATT0018336,08-09-2025,SCH0110,II,243,210,Working,HM
ATT0015511,2025-07-30,SCH-0049,V,239,156,Nahi,Class Teacher
ATT0012808,29.09.2025,0137,2,250,175,True,Admin
ATT0015688,2025-10-16,SCH0554,I,179,161,Functional,Admin
ATT0014842,03/06/2025,SCH0261,6,55,52,1,Clerk
ATT0003496,17.09.2025,0134,IV,291,291,True,Clerk
ATT0016339,01-14-2026,SCH0191,8,146,133,False,Admin
ATT0011743,2025-10-05,SCH0001,8,116,104,1,Admin
ATT0013455,19/07/2025,sch0464,8,113,87,na,Headmaster
ATT0013299,2025-10-15,sch_0050,9,114,71,True,HM
ATT0001486,01-06-2026,sch_0588,7,183,121,Functional,Admin
ATT0017653,2025-11-28,sch_0409,9,63,56,,Clerk
ATT0007653,04/10/2025,SCH-0060,9,58,42,H,Class Teacher
ATT0018817,24-Aug-2025,S0495,V,173,139,haan,Admin
ATT0015051,13.05.2025,sch_0097,7,86,83,H,Clerk
ATT0011465,2025-06-19,SCH0363,2,251,251,True,HM
ATT0000676,11-Feb-2026,sch_0469,1,119,97,False,
ATT0005135,2025-11-18,sch0497,3,252,164,na,Headmaster
ATT0000024,2025/06/12,0402,2,183,142,True,
ATT0019634,2025/12/01,SCH0244,IV,278,184,True,HM
ATT0012588,02-13-2026,0091,9,265,162,True,Class Teacher
ATT0013144,21-Jun-2025,SCH0154,9,45,30,Haan,
ATT0003047,19-Nov-2025,SCH0089,I,131,107,Available,Headmaster
ATT0002037,14/04/2025,SCH-0091,3,125,95,1,
ATT0003066,2025-06-04,SCH-0411,2,222,175,Broken,Headmaster
ATT0010509,04/07/2025,SCH-0249,1,101,61,True,Admin
ATT0006110,19/05/2025,S0459,2,168,112,Kharab,Clerk
ATT0015220,2025-04-21,sch0170,1,213,149,True,Admin
ATT0007099,04/03/2026,SCH0248,10,212,200,haan,Clerk
,2025-10-16,SCH-0011,4,168,116,,Clerk
ATT0007872,15.03.2026,SCH0499,I,113,113,True,HM
ATT0007981,2025/06/11,SCH0472,I,91,61,True,Clerk
ATT0009920,2025-10-09,SCH0541,5,173,141,True,Headmaster
ATT0006928,05-17-2025,SCH0290,IV,66,42,True,Admin
ATT0001042,2025-04-28,SCH-0344,V,109,73,True,
ATT0009483,2025-10-04,SCH-0484,8,49,29,True,Admin
ATT0019885,14.02.2026,SCH0419,5,98,91,True,HM
ATT0018824,2025/11/18,S0316,8,223,167,False,Admin
ATT0000115,07-05-2025,sch_0331,III,295,200,False,Admin
ATT0006992,18/08/2025,SCH0124,4,98,83,True,Headmaster
ATT0009391,22.07.2025,0196,7,296,200,Working,Class Teacher
ATT0004251,08.03.2026,SCH0498,6,195,195,True,Headmaster
ATT0007551,07-24-2025,SCH0040,1,40,38,Haan,Admin
ATT0008423,20/11/2025,sch0133,II,291,278,True,
ATT0010338,2026-01-24,sch_0008,4,230,168,True,Admin
ATT0017414,03/03/2026,SCH0301,5,215,192,na,Headmaster
ATT0003854,06.12.2025,SCH0468,5,236,190,Under Repair,Class Teacher
ATT0005814,2025-04-16,sch0278,6,269,201,True,Class Teacher
ATT0013836,26-Oct-2025,SCH0166,9,235,142,True,Clerk
ATT0019665,2025/04/03,SCH0433,6,153,126,False,Clerk
ATT0001759,01-01-2026,S0194,III,61,48,,Clerk
ATT0015300,2025/06/04,SCH0299,I,97,61,Yes,Clerk
ATT0007645,09-05-2025,S0509,IV,227,202,Functional,Admin
ATT0003681,13.02.2026,sch_0518,3,153,95,True,Headmaster
ATT0014242,12-25-2025,SCH0394,V,91,60,Y,Headmaster
ATT0018727,17/12/2025,sch_0261,7,276,204,True,Headmaster
ATT0003599,04.01.2026,S0057,3,118,81,True,
ATT0014883,2025-10-13,sch0274,5,40,24,Yes,Clerk
ATT0014461,2025-08-05,SCH0495,6,283,251,True,
ATT0007411,07-14-2025,SCH-0298,I,81,51,False,Clerk
ATT0010601,12-Aug-2025,SCH0003,V,143,87,No,Class Teacher
ATT0017405,14-Jul-2025,SCH0571,5,186,165,na,HM
ATT0006279,24-May-2025,SCH0484,6,114,81,True,Headmaster
ATT0009923,20/11/2025,SCH-0377,2,44,39,haan,Class Teacher
ATT0017119,09.07.2025,SCH0475,10,131,131,True,
ATT0006320,2025-06-11,SCH0545,9,218,147,Available,Admin
ATT0004878,04.01.2026,SCH0546,II,69,69,Haan,HM
ATT0013968,2025-06-08,SCH0295,1,282,269,Hai,Class Teacher
ATT0019990,01/12/2025,S0142,I,164,136,True,Headmaster
ATT0001781,02/08/2025,SCH0566,4,92,61,Y,Class Teacher
ATT0010506,18-Oct-2025,SCH0203,8,257,167,Working,Admin
ATT0015143,03/10/2025,sch_0540,II,177,187,,Clerk
ATT0003823,27.12.2025,SCH-0386,4,255,184,,HM
ATT0017747,08-11-2025,SCH0513,III,189,158,,HM
ATT0019777,2026-01-22,sch_0080,III,216,156,True,Clerk
ATT0009444,13-Feb-2026,SCH0107,I,279,174,True,
ATT0005838,2025-09-13,sch_0116,9,203,163,False,Admin
ATT0016621,2025/11/07,SCH0555,I,280,266,True,Admin
ATT0014831,2025/11/04,S0011,3,229,222,,HM
ATT0005045,17.09.2025,SCH0373,IV,81,81,1,HM
ATT0009704,13/11/2025,SCH0095,1,218,139,True,HM
ATT0003839,01-09-2026,SCH0450,10,188,174,H,HM
ATT0006352,31/05/2025,sch0077,8,85,64,Functional,Clerk
ATT0010471,2025/05/27,SCH0289,8,228,181,Y,
ATT0015571,06.09.2025,SCH0470,2,279,219,True,Clerk
ATT0019366,2025-11-22,SCH0564,I,284,284,True,
ATT0010723,08-Oct-2025,SCH-0070,1,223,187,Nahi,Headmaster
ATT0011264,06-Jan-2026,sch0178,I,42,25,True,Admin
ATT0016059,09-09-2025,SCH0277,8,125,125,Yes,Class Teacher
ATT0007791,2026-03-21,SCH0415,II,205,152,Haan,Admin
ATT0019399,2025-09-25,SCH0224,3,150,111,True,Clerk
ATT0000608,2025-07-09,sch_0447,I,219,219,True,Class Teacher
ATT0013848,28/08/2025,SCH0516,2,221,148,haan,
ATT0009802,01-12-2026,SCH-0555,10,107,67,Haan,Headmaster
ATT0017955,2025/05/17,SCH0408,V,176,141,Y,Admin
ATT0002985,2025-05-24,sch0557,1,149,115,,Headmaster
ATT0003280,2025-09-03,SCH0186,2,70,52,True,
ATT0009067,23-Nov-2025,SCH0201,2,136,136,Haan,HM
ATT0002816,27-Nov-2025,sch_0009,1,231,181,Kharab,Headmaster
ATT0002650,28.07.2025,SCH-0169,5,294,208,True,Headmaster
ATT0004924,07-13-2025,sch_0550,5,144,144,True,Clerk
ATT0013317,12-02-2025,SCH0582,II,261,261,True,Admin
ATT0002348,2025-10-08,SCH0418,5,280,247,Yes,Admin
ATT0012842,2025-05-14,SCH-0168,7,123,114,True,Class Teacher
ATT0013685,02-08-2026,0557,V,114,106,True,Class Teacher
ATT0011245,03-06-2026,sch_0378,3,209,144,True,
ATT0006636,2025-07-06,0566,9,140,87,True,Clerk
ATT0008722,2025/05/09,S0322,8,153,92,True,Headmaster
ATT0006709,07-20-2025,SCH0081,II,82,65,na,Class Teacher
ATT0001415,2025-04-27,SCH-0028,I,290,244,True,Class Teacher
ATT0015264,2025/11/11,S0377,III,247,205,True,Class Teacher
ATT0013671,2025-12-24,SCH-0002,I,41,32,1,HM
ATT0008861,04/10/2025,sch_0401,4,90,84,haan,HM
ATT0006158,16.12.2025,SCH0451,2,62,44,Y,HM
ATT0003034,2026-01-14,SCH0472,10,251,230,Functional,Admin
ATT0013001,21/07/2025,SCH0370,6,59,54,,Admin
ATT0003629,20/12/2025,sch_0117,5,248,179,True,Headmaster
,2025-12-21,sch_0403,II,56,56,haan,Headmaster
ATT0014022,18.12.2025,SCH0475,5,70,79,True,
ATT0005557,11-Aug-2025,SCH0354,II,75,62,,HM
ATT0001349,2026/01/03,SCH-0359,9,292,179,Haan,Admin
ATT0008496,2026/02/13,SCH0431,IV,269,219,0,
ATT0007064,22-Oct-2025,SCH0421,7,168,108,True,Class Teacher
ATT0018891,21/09/2025,SCH0497,4,73,44,Haan,HM
ATT0005897,19/11/2025,S0533,2,111,89,Y,Admin
,2025-12-28,SCH-0554,III,92,86,True,Admin
ATT0001619,10-09-2025,sch_0394,II,40,25,Nahi,
ATT0008472,16.08.2025,SCH0216,8,211,144,Kharab,Clerk
ATT0007046,2025-11-24,S0157,5,111,84,True,Headmaster
ATT0002925,17/08/2025,SCH0014,4,166,112,True,Class Teacher
ATT0003207,2025/08/15,SCH0416,6,42,28,Hai,HM
ATT0018346,21.09.2025,SCH0320,8,252,235,Hai,Admin
ATT0004275,31-Aug-2025,SCH-0261,V,234,234,True,Class Teacher
ATT0012399,2025-10-18,SCH0310,6,289,246,True,HM
ATT0015336,2025/10/09,sch_0489,III,252,246,True,Clerk
ATT0019336,04/06/2025,SCH0187,2,192,179,True,Headmaster
ATT0011115,28-Jul-2025,sch0151,IV,267,251,Hai,HM
ATT0001951,04-02-2025,SCH0470,1,166,137,haan,Admin
ATT0004830,2026-01-29,SCH0594,4,152,93,1,Admin
ATT0015371,06-23-2025,sch0418,4,185,181,Working,HM
,05-31-2025,SCH0008,6,55,46,haan,Class Teacher
ATT0001069,27.06.2025,S0411,V,199,132,True,
ATT0003661,28-Mar-2026,SCH-0467,V,87,69,False,
ATT0011907,06-12-2025,S0543,7,249,160,Y,Admin
ATT0002471,04-23-2025,0524,III,295,207,True,Clerk
ATT0002275,04/03/2026,0432,6,235,158,True,Clerk
ATT0001266,2025-12-27,sch_0451,I,203,210,True,
ATT0014930,08/06/2025,SCH0440,6,157,157,Haan,
ATT0007865,12.09.2025,sch_0277,8,63,60,H,Headmaster
ATT0002846,10/04/2025,SCH0470,7,190,141,Yes,Admin
ATT0003039,02.01.2026,sch_0123,7,274,259,Haan,
ATT0015859,04-07-2025,0369,5,112,72,Hai,Headmaster
ATT0015436,06-Jun-2025,SCH-0289,V,131,110,Haan,Clerk
ATT0008775,2025/05/02,sch_0043,7,231,161,True,
ATT0016973,27/03/2026,0070,3,229,215,True,HM
ATT0005033,13.05.2025,SCH0380,2,82,71,True,Class Teacher
ATT0019280,01-Apr-2025,S0495,3,294,219,True,Clerk
,10.05.2025,SCH0349,4,211,128,Available,
ATT0002261,2025-04-20,SCH0026,III,151,145,False,HM
ATT0006278,30.04.2025,sch_0144,III,217,179,,Clerk
ATT0013955,12-29-2025,SCH0140,3,159,104,True,Clerk
ATT0007092,01.01.2026,SCH-0533,6,277,238,False,Clerk
ATT0016698,09-25-2025,SCH0121,2,44,39,True,Class Teacher
ATT0005881,2025-09-14,SCH0559,3,52,52,Hai,
ATT0004953,2025-05-06,sch_0269,III,209,182,,Admin
ATT0008763,11-08-2025,sch_0214,2,157,123,True,Clerk
ATT0001478,16.08.2025,sch0467,V,46,37,True,Admin
ATT0008373,2026-02-24,SCH0589,I,252,246,Hai,Admin
ATT0009977,2026-01-08,SCH0489,7,183,111,haan,Class Teacher
ATT0018044,05/09/2025,SCH0578,9,87,64,True,Class Teacher
ATT0018955,08/12/2025,SCH0029,V,186,176,Nahi,HM
ATT0009030,29-Jun-2025,SCH0530,V,150,150,1,Admin
ATT0007249,2025-08-24,SCH0046,2,212,201,H,
ATT0000256,03/12/2025,SCH-0375,8,235,148,Nahi hai,Clerk
ATT0007284,09-Jun-2025,SCH-0567,II,206,206,True,
ATT0015531,10-30-2025,sch_0351,9,141,90,True,Clerk
ATT0004514,2025/08/24,sch_0525,V,156,156,Hai,Admin
ATT0011100,03-19-2026,0217,IV,47,45,True,HM
ATT0000108,26/09/2025,sch_0271,4,53,47,H,Class Teacher
ATT0003718,29/05/2025,sch_0204,3,222,196,True,HM
ATT0006703,26-Oct-2025,sch_0104,5,196,196,True,Clerk
ATT0000417,05-20-2025,0333,8,266,229,True,Headmaster
ATT0006517,25-May-2025,SCH-0388,7,102,120,True,Class Teacher
ATT0014475,30/11/2025,SCH-0503,4,225,225,Haan,Admin
ATT0010869,2025/10/06,SCH0500,8,213,166,Yes,Admin
ATT0014932,2026/02/24,S0270,V,80,48,False,HM
ATT0010457,2026/02/06,SCH0378,6,239,191,True,HM
ATT0010805,05.12.2025,0420,3,44,35,H,HM
,2025/05/16,sch_0280,IV,203,189,Hai,
ATT0016138,06-09-2025,SCH0057,4,106,72,Y,
ATT0004607,08-26-2025,sch0457,5,53,71,Haan,HM
ATT0017393,01-Oct-2025,SCH0193,6,262,191,Working,HM
ATT0016891,2025/05/19,SCH-0035,4,138,115,1,
ATT0001901,30/03/2026,SCH-0007,III,275,184,Hai,Headmaster
ATT0007566,22.10.2025,SCH0175,I,142,115,H,Clerk
ATT0019860,2026-03-05,SCH0378,IV,170,105,False,Admin
ATT0011488,06.01.2026,SCH0460,I,237,225,Hai,
ATT0000040,2025/10/18,SCH0088,4,41,32,Under Repair,Headmaster
ATT0019901,2025/11/12,SCH0012,7,86,74,True,Class Teacher
ATT0011234,2025/07/13,SCH0584,1,258,258,H,Clerk
ATT0016317,2025-09-23,SCH0231,10,83,50,True,Clerk
,2025/07/30,sch_0105,6,82,80,Yes,HM
ATT0019939,13/07/2025,SCH0276,5,102,87,False,Clerk
ATT0002981,2026-01-16,SCH0362,9,108,89,Y,Headmaster
