record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,date_outside_expected_range,date_missing,attendance_invalid,attendance_rate,is_sunday,proxy_attendance,perfect_attendance
ATT0019650,2025-07-10,SCH0600,7,251,179,,Clerk,False,False,False,71.31,False,False,False
ATT0012120,2025-11-09,SCH0413,1,204,204,True,,False,False,False,100.0,True,True,True
ATT0014688,2026-01-06,SCH0139,4,125,78,True,Class Teacher,False,False,False,62.4,False,False,False
ATT0008233,2025-10-25,SCH0218,5,72,68,True,Headmaster,False,False,False,94.44,False,False,False
ATT0016639,2026-01-05,SCH0387,5,218,191,,Admin,False,False,False,87.61,False,False,False
ATT0002539,2025-04-07,SCH0524,6,231,214,,Class Teacher,False,False,False,92.64,False,False,False
ATT0005384,2026-02-16,SCH0500,7,236,236,True,Admin,False,False,False,100.0,False,False,True
ATT0011038,2025-07-07,SCH0558,5,146,130,True,Headmaster,False,False,False,89.04,False,False,False
ATT0007625,2025-09-06,SCH0200,9,162,128,True,Admin,False,False,False,79.01,False,False,False
ATT0009028,2025-06-03,SCH0285,5,271,207,,Class Teacher,False,False,False,76.38,False,False,False
ATT0007026,2026-03-20,SCH0430,7,92,80,True,Clerk,False,False,False,86.96,False,False,False
ATT0000800,2025-12-30,SCH0567,1,187,167,False,,False,False,False,89.3,False,False,False
ATT0018248,2025-09-27,SCH0090,2,225,135,False,Class Teacher,False,False,False,60.0,False,False,False
ATT0000428,2026-03-02,SCH0166,5,220,186,True,,False,False,False,84.55,False,False,False
ATT0011308,2025-09-01,SCH0231,4,140,91,True,Admin,False,False,False,65.0,False,False,False
ATT0010176,2025-08-29,SCH0072,9,104,76,True,,False,False,False,73.08,False,False,False
ATT0011536,2026-01-29,SCH0063,6,212,194,True,Headmaster,False,False,False,91.51,False,False,False
ATT0017068,2025-07-06,SCH0531,5,244,156,True,HM,False,False,False,63.93,True,False,False
ATT0015023,2025-11-06,SCH0145,2,55,40,,Clerk,False,False,False,72.73,False,False,False
ATT0011989,2025-09-23,SCH0376,10,250,195,True,Headmaster,False,False,False,78.0,False,False,False
ATT0007635,2025-11-24,SCH0364,4,88,82,,HM,False,False,False,93.18,False,False,False
ATT0003132,2025-10-13,SCH0281,7,233,141,,,False,False,False,60.52,False,False,False
ATT0014673,2026-02-26,SCH0551,5,61,44,False,Admin,False,False,False,72.13,False,False,False
ATT0000233,2025-05-06,SCH0187,2,69,51,,Headmaster,False,False,False,73.91,False,False,False
ATT0003038,2025-11-08,SCH0174,7,273,220,True,Clerk,False,False,False,80.59,False,False,False
ATT0009892,2025-11-10,SCH0008,3,298,191,True,,False,False,False,64.09,False,False,False
ATT0015760,2026-02-18,SCH0415,10,287,231,,Class Teacher,False,False,False,80.49,False,False,False
ATT0016068,2025-11-16,SCH0441,1,103,103,True,HM,False,False,False,100.0,True,True,True
ATT0019946,2026-01-07,SCH0401,1,282,257,True,Clerk,False,False,False,91.13,False,False,False
ATT0014082,2025-10-04,SCH0255,7,234,219,,Class Teacher,False,False,False,93.59,False,False,False
ATT0007424,2025-04-27,SCH0082,5,292,265,True,Class Teacher,False,False,False,90.75,True,False,False
ATT0018584,2025-04-24,SCH0434,2,158,124,True,Clerk,False,False,False,78.48,False,False,False
ATT0011880,2025-07-20,SCH0559,4,300,293,,Clerk,False,False,False,97.67,True,False,False
ATT0011305,2025-09-16,SCH0208,2,62,40,,Clerk,False,False,False,64.52,False,False,False
ATT0015857,2025-09-12,SCH0413,3,215,164,True,Clerk,False,False,False,76.28,False,False,False
ATT0017148,2025-10-06,SCH0143,4,228,171,True,Class Teacher,False,False,False,75.0,False,False,False
ATT0005370,2026-03-29,SCH0367,2,71,51,True,Class Teacher,False,False,False,71.83,True,False,False
ATT0017236,2025-12-12,SCH0519,2,231,175,True,Clerk,False,False,False,75.76,False,False,False
ATT0011232,2025-10-01,SCH0189,4,99,69,True,Clerk,False,False,False,69.7,False,False,False
ATT0018051,2025-10-06,SCH0205,3,230,208,True,Admin,False,False,False,90.43,False,False,False
ATT0003158,2025-06-14,SCH0380,4,185,180,True,,False,False,False,97.3,False,False,False
ATT0006885,2026-01-30,SCH0243,2,219,187,True,Headmaster,False,False,False,85.39,False,False,False
ATT0007343,2025-05-21,SCH0567,10,214,200,True,HM,False,False,False,93.46,False,False,False
ATT0018175,2025-07-25,SCH0535,1,77,67,True,,False,False,False,87.01,False,False,False
ATT0010807,2025-04-05,SCH0426,10,56,41,False,Admin,False,False,False,73.21,False,False,False
ATT0007903,2025-04-15,SCH0112,7,55,49,False,HM,False,False,False,89.09,False,False,False
,2025-04-05,SCH0221,6,87,67,True,,False,False,False,77.01,False,False,False
ATT0006740,2025-10-22,SCH0095,10,285,245,True,Class Teacher,False,False,False,85.96,False,False,False
ATT0019506,2025-11-28,SCH0506,7,99,91,True,Clerk,False,False,False,91.92,False,False,False
ATT0012124,2025-05-26,SCH0588,5,161,140,False,Clerk,False,False,False,86.96,False,False,False
ATT0004413,2025-09-28,SCH0497,5,272,265,,Class Teacher,False,False,False,97.43,True,False,False
ATT0002315,2025-09-10,SCH0274,5,203,125,True,Admin,False,False,False,61.58,False,False,False
ATT0018489,2025-08-27,SCH0287,4,122,115,True,Clerk,False,False,False,94.26,False,False,False
ATT0002019,2025-09-09,SCH0249,5,41,32,True,Class Teacher,False,False,False,78.05,False,False,False
ATT0007413,2025-10-04,SCH0053,4,106,93,True,Class Teacher,False,False,False,87.74,False,False,False
ATT0015338,2025-08-09,SCH0187,10,96,63,True,,False,False,False,65.62,False,False,False
ATT0013964,2025-08-29,SCH0336,4,124,77,,Clerk,False,False,False,62.1,False,False,False
ATT0012934,2025-12-23,SCH0232,3,126,126,,Admin,False,False,False,100.0,False,False,True
ATT0011828,2026-01-25,SCH0078,7,143,143,True,Headmaster,False,False,False,100.0,True,True,True
ATT0016093,2025-12-24,SCH0262,3,156,144,True,HM,False,False,False,92.31,False,False,False
ATT0011052,2025-08-04,SCH0353,1,128,115,,Headmaster,False,False,False,89.84,False,False,False
ATT0009451,2025-06-24,SCH0115,8,86,77,,,False,False,False,89.53,False,False,False
ATT0003425,2026-03-01,SCH0368,4,132,80,True,Class Teacher,False,False,False,60.61,True,False,False
ATT0012895,2025-05-15,SCH0368,9,52,47,True,Clerk,False,False,False,90.38,False,False,False
ATT0010211,2025-08-25,SCH0402,7,268,201,True,Class Teacher,False,False,False,75.0,False,False,False
ATT0011609,2026-03-30,SCH0434,2,85,61,True,HM,False,False,False,71.76,False,False,False
ATT0009618,2025-10-28,SCH0188,3,195,127,,HM,False,False,False,65.13,False,False,False
ATT0010679,2025-08-22,SCH0210,9,209,154,True,Admin,False,False,False,73.68,False,False,False
ATT0004081,2026-01-07,SCH0214,3,128,80,,HM,False,False,False,62.5,False,False,False
ATT0004963,2026-01-29,SCH0597,2,82,71,True,HM,False,False,False,86.59,False,False,False
ATT0015032,2026-03-07,SCH0535,9,184,170,,HM,False,False,False,92.39,False,False,False
ATT0017021,2025-06-15,SCH0373,9,173,156,True,Clerk,False,False,False,90.17,True,False,False
ATT0008210,2025-10-15,SCH0371,4,214,144,,Admin,False,False,False,67.29,False,False,False
ATT0000798,2025-04-03,SCH0002,4,157,163,,HM,False,False,True,103.82,False,False,False
ATT0005468,2025-04-26,SCH0055,4,264,198,True,,False,False,False,75.0,False,False,False
ATT0001884,2026-03-27,SCH0306,4,82,71,True,,False,False,False,86.59,False,False,False
ATT0010659,2026-01-03,SCH0486,6,187,156,True,,False,False,False,83.42,False,False,False
ATT0017027,2025-04-27,SCH0379,3,43,37,True,HM,False,False,False,86.05,True,False,False
ATT0002373,2025-04-22,SCH0166,7,66,55,True,Clerk,False,False,False,83.33,False,False,False
ATT0008012,2025-09-30,SCH0150,3,162,150,True,Class Teacher,False,False,False,92.59,False,False,False
ATT0001199,2025-09-30,SCH0055,9,48,45,False,,False,False,False,93.75,False,False,False
ATT0018014,2026-01-13,SCH0270,3,41,39,True,HM,False,False,False,95.12,False,False,False
ATT0006168,2025-11-17,SCH0466,4,206,149,,Class Teacher,False,False,False,72.33,False,False,False
ATT0004095,2026-03-08,SCH0319,4,148,148,True,,False,False,False,100.0,True,True,True
ATT0019631,2026-02-03,SCH0230,1,186,112,True,Admin,False,False,False,60.22,False,False,False
ATT0000481,2025-11-01,SCH0441,5,206,142,,Admin,False,False,False,68.93,False,False,False
ATT0007127,2026-02-11,SCH0053,2,212,134,True,Headmaster,False,False,False,63.21,False,False,False
ATT0017003,2025-05-03,SCH0572,2,289,205,True,Class Teacher,False,False,False,70.93,False,False,False
,2025-11-09,SCH0533,2,73,69,,Clerk,False,False,False,94.52,True,False,False
ATT0008262,2025-08-16,SCH0189,4,230,200,,Clerk,False,False,False,86.96,False,False,False
ATT0006940,2025-12-30,SCH0405,1,152,138,True,HM,False,False,False,90.79,False,False,False
ATT0011898,2025-08-21,SCH0087,1,207,154,False,Headmaster,False,False,False,74.4,False,False,False
ATT0001332,2025-05-15,SCH0175,4,100,91,True,Admin,False,False,False,91.0,False,False,False
ATT0018690,2025-07-22,SCH0553,2,86,71,,Clerk,False,False,False,82.56,False,False,False
ATT0003306,2026-01-30,SCH0175,1,125,101,True,Class Teacher,False,False,False,80.8,False,False,False
ATT0004356,2025-10-29,SCH0304,2,194,194,,HM,False,False,False,100.0,False,False,True
ATT0003105,2026-01-17,SCH0113,3,160,128,True,HM,False,False,False,80.0,False,False,False
ATT0016136,2025-11-17,SCH0147,4,188,205,True,Headmaster,False,False,True,109.04,False,False,False
ATT0018562,2025-10-17,SCH0162,4,56,53,True,Class Teacher,False,False,False,94.64,False,False,False
ATT0016580,2025-11-12,SCH0440,3,288,212,True,HM,False,False,False,73.61,False,False,False
ATT0010464,2025-04-22,SCH0405,5,59,38,True,Clerk,False,False,False,64.41,False,False,False
ATT0001421,2025-12-08,SCH0181,1,240,205,True,Clerk,False,False,False,85.42,False,False,False
ATT0005206,2026-02-17,SCH0534,4,280,200,True,Class Teacher,False,False,False,71.43,False,False,False
ATT0013198,2025-10-15,SCH0293,1,259,238,True,HM,False,False,False,91.89,False,False,False
ATT0001235,2026-03-14,SCH0322,7,108,102,True,Admin,False,False,False,94.44,False,False,False
ATT0012909,2025-01-12,SCH0215,6,241,225,,HM,True,False,False,93.36,True,False,False
ATT0001710,2025-04-12,SCH0413,4,233,188,True,Admin,False,False,False,80.69,False,False,False
ATT0009256,2025-04-30,SCH0090,4,127,91,True,Admin,False,False,False,71.65,False,False,False
ATT0000431,2025-07-31,SCH0579,2,129,113,True,Headmaster,False,False,False,87.6,False,False,False
ATT0012851,2025-09-20,SCH0385,2,224,190,True,HM,False,False,False,84.82,False,False,False
ATT0011388,2025-04-23,SCH0314,1,112,103,True,Clerk,False,False,False,91.96,False,False,False
ATT0002329,2026-02-16,SCH0366,2,96,62,True,Headmaster,False,False,False,64.58,False,False,False
ATT0000228,2025-11-23,SCH0112,10,83,83,True,Class Teacher,False,False,False,100.0,True,True,True
ATT0010528,2026-02-02,SCH0004,2,188,207,,HM,False,False,True,110.11,False,False,False
ATT0000578,2025-09-01,SCH0373,3,142,108,,Headmaster,False,False,False,76.06,False,False,False
ATT0004234,2025-11-22,SCH0061,3,273,273,,Headmaster,False,False,False,100.0,False,False,True
ATT0000685,2025-06-16,SCH0425,7,227,137,True,Admin,False,False,False,60.35,False,False,False
ATT0006819,2025-05-28,SCH0482,9,193,118,,Class Teacher,False,False,False,61.14,False,False,False
ATT0007751,2025-05-05,SCH0168,5,79,49,True,,False,False,False,62.03,False,False,False
ATT0005221,2025-06-14,SCH0487,6,163,155,,,False,False,False,95.09,False,False,False
ATT0003786,2025-11-24,SCH0200,7,131,81,True,,False,False,False,61.83,False,False,False
ATT0005795,2025-06-13,SCH0156,3,261,192,,Headmaster,False,False,False,73.56,False,False,False
ATT0008954,2025-06-14,SCH0353,9,83,55,True,Headmaster,False,False,False,66.27,False,False,False
ATT0008752,2026-02-04,SCH0157,3,218,209,True,Class Teacher,False,False,False,95.87,False,False,False
ATT0008989,2025-09-01,SCH0212,6,83,65,,Class Teacher,False,False,False,78.31,False,False,False
ATT0012336,2025-05-02,SCH0488,4,242,164,True,Admin,False,False,False,67.77,False,False,False
ATT0015228,2025-07-08,SCH0407,1,273,186,True,Clerk,False,False,False,68.13,False,False,False
ATT0006974,2025-10-28,SCH0144,4,177,155,True,Admin,False,False,False,87.57,False,False,False
ATT0004183,2025-10-10,SCH0570,2,215,196,,Admin,False,False,False,91.16,False,False,False
ATT0008495,2026-03-14,SCH0378,6,126,111,True,,False,False,False,88.1,False,False,False
ATT0019531,2025-12-04,SCH0126,8,241,167,True,HM,False,False,False,69.29,False,False,False
ATT0006038,2025-05-29,SCH0438,9,229,177,True,Headmaster,False,False,False,77.29,False,False,False
ATT0006432,2025-08-29,SCH0172,3,191,158,,Admin,False,False,False,82.72,False,False,False
ATT0019416,2025-11-13,SCH0379,1,138,89,True,Clerk,False,False,False,64.49,False,False,False
ATT0002759,2025-10-30,SCH0080,2,274,209,True,HM,False,False,False,76.28,False,False,False
ATT0017828,2025-10-11,SCH0159,6,76,47,True,Admin,False,False,False,61.84,False,False,False
ATT0001655,2025-11-08,SCH0014,7,223,135,True,Admin,False,False,False,60.54,False,False,False
ATT0001293,2025-04-23,SCH0356,1,86,56,,Headmaster,False,False,False,65.12,False,False,False
ATT0007856,2025-12-27,SCH0007,10,50,31,True,Admin,False,False,False,62.0,False,False,False
ATT0019296,2025-06-03,SCH0178,4,222,185,True,Class Teacher,False,False,False,83.33,False,False,False
ATT0000592,2025-07-17,SCH0051,3,230,191,True,Clerk,False,False,False,83.04,False,False,False
ATT0017249,2025-08-07,SCH0139,6,166,120,True,Class Teacher,False,False,False,72.29,False,False,False
ATT0018887,2025-10-18,SCH0149,1,116,110,True,HM,False,False,False,94.83,False,False,False
ATT0005138,2025-11-22,SCH0429,8,89,89,True,Clerk,False,False,False,100.0,False,False,True
ATT0016979,2026-01-22,SCH0276,6,157,97,True,HM,False,False,False,61.78,False,False,False
ATT0010661,2025-04-30,SCH0013,4,65,62,,Headmaster,False,False,False,95.38,False,False,False
ATT0017247,2025-11-01,SCH0332,5,133,103,,Clerk,False,False,False,77.44,False,False,False
ATT0016416,2025-12-05,SCH0296,2,269,182,False,,False,False,False,67.66,False,False,False
ATT0018747,2025-11-24,SCH0256,3,299,250,True,Admin,False,False,False,83.61,False,False,False
ATT0010563,2025-04-30,SCH0018,3,228,173,,Headmaster,False,False,False,75.88,False,False,False
ATT0005698,2025-11-19,SCH0504,5,186,121,True,HM,False,False,False,65.05,False,False,False
ATT0014518,2025-12-03,SCH0063,5,289,224,,Class Teacher,False,False,False,77.51,False,False,False
ATT0004980,2025-10-17,SCH0106,4,113,104,True,,False,False,False,92.04,False,False,False
ATT0004889,2025-06-01,SCH0116,3,118,79,True,Class Teacher,False,False,False,66.95,True,False,False
ATT0016946,2026-03-31,SCH0471,7,256,227,,Class Teacher,False,False,False,88.67,False,False,False
ATT0017904,2025-05-06,SCH0421,7,238,143,True,Headmaster,False,False,False,60.08,False,False,False
ATT0002848,2026-01-25,SCH0199,8,295,301,False,Headmaster,False,False,True,102.03,True,False,False
,2025-09-20,SCH0377,4,284,229,,Admin,False,False,False,80.63,False,False,False
ATT0012132,2026-02-07,SCH0226,2,128,83,True,Headmaster,False,False,False,64.84,False,False,False
ATT0012571,2025-04-08,SCH0525,3,100,94,True,Admin,False,False,False,94.0,False,False,False
ATT0018836,2026-02-14,SCH0250,2,250,210,True,Admin,False,False,False,84.0,False,False,False
ATT0012924,2025-12-30,SCH0053,6,97,89,True,Admin,False,False,False,91.75,False,False,False
ATT0004636,2026-02-27,SCH0200,8,266,284,True,Admin,False,False,True,106.77,False,False,False
ATT0003541,2025-08-28,SCH0084,4,114,74,,Admin,False,False,False,64.91,False,False,False
ATT0005877,2025-11-02,SCH0083,8,270,204,,Headmaster,False,False,False,75.56,True,False,False
ATT0002384,2026-03-25,SCH0023,4,152,123,,,False,False,False,80.92,False,False,False
ATT0019933,2025-07-18,SCH0202,7,248,173,False,Clerk,False,False,False,69.76,False,False,False
ATT0005978,2025-10-24,SCH0182,4,208,128,True,Class Teacher,False,False,False,61.54,False,False,False
ATT0001161,2026-03-22,SCH0199,5,131,115,False,Class Teacher,False,False,False,87.79,True,False,False
ATT0005956,2025-06-26,SCH0481,2,41,27,False,Admin,False,False,False,65.85,False,False,False
ATT0008968,2025-07-20,SCH0004,1,149,128,True,Headmaster,False,False,False,85.91,True,False,False
ATT0013417,2026-01-24,SCH0122,4,84,57,False,,False,False,False,67.86,False,False,False
ATT0017700,2026-01-28,SCH0084,9,98,67,True,HM,False,False,False,68.37,False,False,False
ATT0011185,2026-02-09,SCH0533,2,114,84,True,,False,False,False,73.68,False,False,False
ATT0002769,2025-12-26,SCH0169,4,261,255,True,HM,False,False,False,97.7,False,False,False
ATT0002635,2025-05-16,SCH0484,3,244,213,,,False,False,False,87.3,False,False,False
ATT0001574,2025-06-14,SCH0391,8,107,101,True,HM,False,False,False,94.39,False,False,False
ATT0019375,2025-11-11,SCH0305,2,227,136,True,Clerk,False,False,False,59.91,False,False,False
ATT0003952,2025-06-07,SCH0151,3,172,158,,Headmaster,False,False,False,91.86,False,False,False
ATT0011810,2025-08-14,SCH0291,4,108,94,False,Headmaster,False,False,False,87.04,False,False,False
ATT0016485,2025-10-21,SCH0517,9,163,108,,Headmaster,False,False,False,66.26,False,False,False
ATT0013902,2025-04-24,SCH0049,2,51,31,True,,False,False,False,60.78,False,False,False
ATT0019031,2025-04-30,SCH0201,3,169,139,,Clerk,False,False,False,82.25,False,False,False
ATT0001330,2025-08-21,SCH0523,5,261,253,False,Headmaster,False,False,False,96.93,False,False,False
ATT0019803,2025-09-22,SCH0359,7,133,101,True,Admin,False,False,False,75.94,False,False,False
,2026-02-01,SCH0486,3,298,298,True,Class Teacher,False,False,False,100.0,True,True,True
ATT0003773,2025-08-18,SCH0093,5,60,52,False,HM,False,False,False,86.67,False,False,False
ATT0005485,2025-07-14,SCH0343,2,148,115,False,Headmaster,False,False,False,77.7,False,False,False
ATT0006082,2025-12-18,SCH0579,10,150,130,True,Clerk,False,False,False,86.67,False,False,False
ATT0012647,2025-06-16,SCH0579,10,225,137,,HM,False,False,False,60.89,False,False,False
ATT0001051,2025-04-05,SCH0119,2,210,198,,Headmaster,False,False,False,94.29,False,False,False
ATT0010079,2025-12-27,SCH0201,1,296,257,True,Headmaster,False,False,False,86.82,False,False,False
ATT0000624,2025-07-22,SCH0484,7,155,118,,HM,False,False,False,76.13,False,False,False
ATT0008010,2025-07-25,SCH0124,2,268,242,True,Clerk,False,False,False,90.3,False,False,False
ATT0013308,2025-09-08,SCH0101,4,98,94,True,HM,False,False,False,95.92,False,False,False
ATT0012350,2025-04-03,SCH0572,4,253,223,False,HM,False,False,False,88.14,False,False,False
ATT0009293,2025-12-06,SCH0028,3,172,111,True,Admin,False,False,False,64.53,False,False,False
ATT0011141,2025-12-04,SCH0559,2,153,140,True,HM,False,False,False,91.5,False,False,False
ATT0003081,2025-04-23,SCH0016,3,295,236,True,Admin,False,False,False,80.0,False,False,False
ATT0001502,2025-12-04,SCH0347,8,92,81,False,Headmaster,False,False,False,88.04,False,False,False
ATT0004996,2025-04-25,SCH0398,7,257,221,True,HM,False,False,False,85.99,False,False,False
