school_id,school_name,district,block,total_enrolled_students,school_type,medium,attendance_records,average_attendance_rate,perfect_attendance_records,proxy_attendance_records,invalid_attendance_records,perfect_attendance_rate,proxy_attendance_rate,invalid_attendance_rate,test_records,score_records_available,average_test_score,score_conversion_rate,mdm_records,total_grain_quantity_kg,total_mdm_cost,paid_records,pending_records,due_records,payment_status_available,paid_percentage,infrastructure_records,electricity_available,drinking_water_available,functional_toilet_available,boundary_wall_available,playground_available,average_facility_count,all_core_facilities_count,attendance_risk,proxy_risk,score_risk,infrastructure_risk,retention_risk_indicator
SCH0048,Govt. Middle School Chana,Ferozepur,Ferozepur,195,Higher Secondary,Punjabi,28,80.9,3,2,0,10.71,7.14,0.0,19,13,62.6,68.42,22,465.4,49289.0,11,4,4,19,57.89,1.0,100.0,,100.0,,100.0,3.0,0.0,19.1,7.14,37.4,40.0,25.91
SCH0033,Govt. Primary School Shroff,Bathinda,Bathinda,381,Secondary,Hindi,43,81.91,6,4,2,13.95,9.3,4.65,11,7,65.83,63.64,20,379.7,40047.0,10,7,1,18,55.56,11.0,55.55555555555556,90.0,88.88888888888889,66.66666666666666,66.66666666666666,3.09,2.0,18.09,9.3,34.17,38.18,24.94
SCH0201,Govt. Primary School Sagar,Ludhiana,Doraha,293,Higher Secondary,Punjabi,39,79.66,2,2,2,5.13,5.13,5.13,14,12,68.23,85.71,19,397.9,46523.0,7,5,2,14,50.0,7.0,100.0,83.33333333333334,85.71428571428571,66.66666666666666,50.0,3.57,1.0,20.34,5.13,31.77,28.57,21.45
SCH0135,Govt. Primary School Raghavan,Moga,Bagha Purana,98,Upper Primary,English,26,86.01,4,2,1,15.38,7.69,3.85,14,8,62.62,57.14,17,404.9,37552.0,8,2,1,11,72.73,3.0,66.66666666666666,66.66666666666666,100.0,66.66666666666666,100.0,3.67,0.0,13.99,7.69,37.38,26.67,21.43
SCH0028,Govt. Primary School Sengupta,Ludhiana,Machhiwara,297,Upper Primary,Punjabi,46,82.88,3,2,4,6.52,4.35,8.7,9,8,73.05,88.89,21,443.5,47764.0,13,5,1,19,68.42,7.0,100.0,85.71428571428571,83.33333333333334,85.71428571428571,71.42857142857143,4.0,2.0,17.12,4.35,26.95,20.0,17.11
SCH0541,Govt. Senior Secondary School Badami,Bathinda,Bathinda,227,Primary,Punjabi,31,80.87,0,0,0,0.0,0.0,0.0,18,13,73.6,72.22,23,476.7,50878.0,10,6,3,19,52.63,3.0,33.33333333333333,50.0,100.0,50.0,66.66666666666666,2.33,1.0,19.13,0.0,26.4,53.33,24.72
SCH0231,Govt. Primary School Datta,Amritsar,Tarn Taran,68,Higher Secondary,English,30,81.2,1,1,2,3.33,3.33,6.67,15,11,64.78,73.33,22,648.1,51189.0,7,3,6,16,43.75,7.0,50.0,85.71428571428571,85.71428571428571,33.33333333333333,50.0,2.86,0.0,18.8,3.33,35.22,42.86,25.05
SCH0490,Govt. Middle School Dutta,Ludhiana,Ludhiana-I,86,Secondary,Hindi,38,78.71,3,2,0,7.89,5.26,0.0,11,8,68.81,72.73,19,469.2,39756.0,5,7,5,17,29.41,5.0,75.0,80.0,75.0,80.0,33.33333333333333,3.0,1.0,21.29,5.26,31.19,40.0,24.43
SCH0379,Govt. Primary School Balay,Jalandhar,Jalandhar-I,199,Higher Secondary,Hindi,38,79.96,0,0,1,0.0,0.0,2.63,13,9,61.88,69.23,16,307.7,36828.0,4,4,4,12,33.33,5.0,100.0,100.0,75.0,66.66666666666666,50.0,3.2,0.0,20.04,0.0,38.12,36.0,23.54
SCH0289,Govt. Elementary School Mohanty,Ferozepur,Mamdot,345,Higher Secondary,Hindi,35,80.88,3,1,2,8.57,2.86,5.71,13,10,60.64,76.92,20,452.0,40340.0,8,7,2,17,47.06,3.0,50.0,66.66666666666666,100.0,100.0,0.0,2.33,0.0,19.12,2.86,39.36,53.33,28.67
SCH0419,Govt. Elementary School Sarkar,Moga,Moga-Ii,209,Primary,Hindi,38,82.5,2,2,3,5.26,5.26,7.89,12,8,69.64,66.67,26,443.6,57209.0,13,7,1,21,61.9,6.0,100.0,83.33333333333334,83.33333333333334,80.0,60.0,3.5,1.0,17.5,5.26,30.36,30.0,20.78
SCH0392,Govt. Middle School Kara,Amritsar,Amritsar-Ii,221,Secondary,Hindi,39,81.52,1,1,2,2.56,2.56,5.13,16,12,65.61,75.0,27,629.8,46923.0,12,5,5,22,54.55,3.0,66.66666666666666,33.33333333333333,50.0,66.66666666666666,0.0,2.0,0.0,18.48,2.56,34.39,60.0,28.86
SCH0499,Govt. Middle School Oak,Ludhiana,Machhiwara,230,Higher Secondary,Hindi,26,76.69,3,2,0,11.54,7.69,0.0,8,6,64.72,75.0,19,389.8,41873.0,7,4,7,18,38.89,2.0,50.0,100.0,100.0,50.0,0.0,2.5,0.0,23.31,7.69,35.28,50.0,29.07
SCH0139,Govt. Elementary School Lata,Jalandhar,Jalandhar-I,385,Higher Secondary,Punjabi,42,83.51,3,1,4,7.14,2.38,9.52,12,12,67.22,100.0,25,704.7,63025.0,10,8,3,21,47.62,3.0,100.0,100.0,66.66666666666666,50.0,66.66666666666666,3.33,0.0,16.49,2.38,32.78,33.33,21.24
SCH0063,Govt. Primary School Singhal,Bathinda,Talwandi Sabo,169,Higher Secondary,English,36,78.1,2,1,1,5.56,2.78,2.78,9,7,79.19,77.78,22,599.4,51758.0,9,8,3,20,45.0,7.0,60.0,83.33333333333334,83.33333333333334,50.0,33.33333333333333,2.57,0.0,21.9,2.78,20.81,48.57,23.52
SCH0472,Govt. Senior Secondary School Nazareth,Jalandhar,Unknown,108,Primary,English,31,84.27,2,1,1,6.45,3.23,3.23,15,10,69.8,66.67,12,288.0,29942.0,6,3,0,9,66.67,3.0,100.0,100.0,50.0,100.0,100.0,3.67,0.0,15.73,3.23,30.2,26.67,18.96
SCH0129,Govt. Elementary School Malhotra,Moga,Unknown,345,Higher Secondary,Punjabi,34,84.27,2,1,2,5.88,2.94,5.88,15,10,65.79,66.67,13,306.3,22900.0,6,3,2,11,54.55,3.0,33.33333333333333,100.0,100.0,0.0,66.66666666666666,2.67,0.0,15.73,2.94,34.21,46.67,24.89
SCH0521,Govt. Senior Secondary School Sharaf,Ferozepur,Mamdot,242,Higher Secondary,Punjabi,27,80.19,1,1,2,3.7,3.7,7.41,12,9,76.61,75.0,13,252.2,33306.0,7,3,2,12,58.33,6.0,80.0,66.66666666666666,66.66666666666666,83.33333333333334,20.0,3.0,1.0,19.81,3.7,23.39,40.0,21.72
SCH0065,Govt. Senior Secondary School Palla,Jalandhar,Jalandhar-Ii,104,Primary,English,27,83.98,2,2,3,7.41,7.41,11.11,14,11,70.36,78.57,19,462.1,47923.0,3,5,6,14,21.43,3.0,100.0,66.66666666666666,66.66666666666666,100.0,66.66666666666666,3.33,1.0,16.02,7.41,29.64,33.33,21.6
SCH0015,Govt. Primary School Brahmbhatt,Bathinda,Maur,118,Upper Primary,Punjabi,33,79.0,0,0,2,0.0,0.0,6.06,14,11,72.05,78.57,16,267.8,41809.0,6,3,4,13,46.15,4.0,75.0,75.0,100.0,0.0,50.0,3.0,0.0,21.0,0.0,27.95,40.0,22.24
SCH0157,Govt. Middle School Keer,Jalandhar,Jalandhar-I,370,Secondary,Hindi,29,82.51,3,2,1,10.34,6.9,3.45,13,10,73.0,76.92,9,207.9,21295.0,4,3,0,7,57.14,3.0,100.0,100.0,100.0,33.33333333333333,33.33333333333333,2.67,0.0,17.49,6.9,27.0,46.67,24.51
SCH0041,Govt. Senior Secondary School Kuruvilla,Sangrur,Sunam,142,Higher Secondary,Hindi,29,80.93,3,2,1,10.34,6.9,3.45,10,6,67.15,60.0,19,543.7,27993.0,10,4,2,16,62.5,6.0,83.33333333333334,100.0,83.33333333333334,50.0,50.0,3.67,2.0,19.07,6.9,32.85,26.67,21.37
SCH0493,Govt. Primary School Bhattacharyya,Sangrur,Sunam,427,Higher Secondary,English,38,81.26,3,1,2,7.89,2.63,5.26,9,8,60.55,88.89,20,657.4,48572.0,9,3,7,19,47.37,8.0,75.0,71.42857142857143,50.0,40.0,57.14285714285714,2.62,0.0,18.74,2.63,39.45,47.5,27.08
SCH0380,Govt. Middle School Minhas,Ludhiana,Ludhiana-Ii,56,Secondary,Punjabi,33,82.88,4,3,1,12.12,9.09,3.03,16,13,71.42,81.25,16,389.7,36765.0,5,5,4,14,35.71,6.0,60.0,100.0,50.0,60.0,50.0,2.83,0.0,17.12,9.09,28.58,43.33,24.53
SCH0188,Govt. Elementary School Vig,Moga,Nihal Singh Wala,322,Primary,Punjabi,39,81.69,5,5,1,12.82,12.82,2.56,8,5,71.0,62.5,20,560.5,48606.0,13,4,2,19,68.42,4.0,100.0,33.33333333333333,75.0,100.0,50.0,3.25,0.0,18.31,12.82,29.0,35.0,23.78
SCH0217,Govt. Primary School Apte,Patiala,Nabha,66,Secondary,Hindi,27,80.02,5,4,0,18.52,14.81,0.0,16,11,68.08,68.75,26,747.0,70533.0,12,5,3,20,60.0,5.0,60.0,80.0,100.0,75.0,80.0,3.6,0.0,19.98,14.81,31.92,28.0,23.68
SCH0053,Govt. Elementary School Tailor,Jalandhar,Phillaur,65,Primary,Hindi,31,83.28,0,0,3,0.0,0.0,9.68,17,11,63.76,64.71,24,668.9,47872.0,9,5,2,16,56.25,8.0,75.0,83.33333333333334,100.0,50.0,50.0,3.0,1.0,16.72,0.0,36.24,40.0,23.24
SCH0338,Govt. Senior Secondary School Wali,Bathinda,Unknown,55,Higher Secondary,Punjabi,29,84.82,3,1,2,10.34,3.45,6.9,12,11,65.19,91.67,21,690.6,59491.0,7,6,4,17,41.18,4.0,100.0,66.66666666666666,66.66666666666666,75.0,75.0,3.5,0.0,15.18,3.45,34.81,30.0,20.86
SCH0296,Govt. Senior Secondary School Dash,Patiala,Samana,403,Higher Secondary,Hindi,26,86.46,3,0,1,11.54,0.0,3.85,17,15,69.14,88.24,12,311.1,33143.0,4,4,1,9,44.44,3.0,0.0,100.0,33.33333333333333,66.66666666666666,33.33333333333333,2.33,0.0,13.54,0.0,30.86,53.33,24.43
SCH0252,Govt. Primary School Krish,Sangrur,Sunam,317,Primary,Punjabi,40,82.63,4,2,3,10.0,5.0,7.5,20,16,70.29,80.0,17,402.3,31625.0,4,6,4,14,28.57,6.0,83.33333333333334,83.33333333333334,100.0,75.0,50.0,3.5,1.0,17.37,5.0,29.71,30.0,20.52
SCH0462,Govt. Senior Secondary School Gulati,Ferozepur,Zira,58,Higher Secondary,Hindi,37,82.26,4,3,1,10.81,8.11,2.7,6,5,60.02,83.33,21,575.6,48272.0,7,10,4,21,33.33,3.0,100.0,100.0,66.66666666666666,100.0,100.0,3.67,1.0,17.74,8.11,39.98,26.67,23.12
SCH0456,Govt. Middle School Bhatnagar,Bathinda,Bathinda,168,Higher Secondary,Hindi,29,80.54,3,2,2,10.34,6.9,6.9,13,12,66.97,92.31,24,600.4,40244.0,13,4,2,19,68.42,8.0,87.5,66.66666666666666,42.857142857142854,57.14285714285714,42.857142857142854,2.62,0.0,19.46,6.9,33.03,47.5,26.72
SCH0270,Govt. Primary School Nadkarni,Jalandhar,Jalandhar-I,125,Higher Secondary,Hindi,34,82.19,4,3,0,11.76,8.82,0.0,18,14,65.91,77.78,20,512.4,47503.0,7,6,3,16,43.75,5.0,100.0,80.0,75.0,100.0,60.0,3.8,1.0,17.81,8.82,34.09,24.0,21.18
SCH0202,Govt. Elementary School Karpe,Jalandhar,Unknown,412,Higher Secondary,Hindi,51,79.47,4,2,2,7.84,3.92,3.92,13,11,69.03,84.62,18,464.5,35460.0,9,5,3,17,52.94,4.0,100.0,75.0,66.66666666666666,75.0,50.0,3.5,0.0,20.53,3.92,30.97,30.0,21.36
SCH0162,Govt. Elementary School Deshpande,Sangrur,Dhuri,433,Higher Secondary,Hindi,30,80.56,1,0,1,3.33,0.0,3.33,21,14,66.41,66.67,15,460.7,43734.0,3,6,3,12,25.0,3.0,100.0,100.0,66.66666666666666,66.66666666666666,33.33333333333333,3.33,1.0,19.44,0.0,33.59,33.33,21.59
SCH0402,Govt. Primary School Chakraborty,Patiala,Patiala,341,Primary,English,41,80.14,1,0,2,2.44,0.0,4.88,17,11,69.65,64.71,17,394.2,48635.0,8,2,3,13,61.54,5.0,75.0,100.0,100.0,50.0,40.0,3.4,1.0,19.86,0.0,30.35,32.0,20.55
SCH0477,Govt. Primary School Gupta,Ludhiana,Ludhiana-I,87,Upper Primary,Punjabi,21,84.57,3,0,1,14.29,0.0,4.76,5,5,69.98,100.0,28,412.8,60851.0,8,11,6,25,32.0,6.0,60.0,80.0,80.0,50.0,33.33333333333333,2.67,0.0,15.43,0.0,30.02,46.67,23.03
SCH0106,Govt. Primary School Shanker,Ferozepur,Zira,165,Upper Primary,Punjabi,34,77.64,3,2,2,8.82,5.88,5.88,12,9,70.99,75.0,17,197.5,47280.0,8,3,2,13,61.54,3.0,50.0,100.0,66.66666666666666,66.66666666666666,100.0,3.0,0.0,22.36,5.88,29.01,40.0,24.31
SCH0390,Govt. Middle School Dutt,Patiala,Samana,411,Higher Secondary,Hindi,25,76.34,2,2,1,8.0,8.0,4.0,14,9,67.56,64.29,24,485.0,51433.0,14,5,2,21,66.67,6.0,40.0,100.0,83.33333333333334,50.0,60.0,3.0,0.0,23.66,8.0,32.44,40.0,26.03
SCH0002,Govt. Primary School Dewan,Unknown,Tarn Taran,56,Upper Primary,Hindi,35,83.67,3,2,3,8.57,5.71,8.57,15,11,63.68,73.33,16,288.9,29206.0,5,7,2,14,35.71,3.0,50.0,100.0,100.0,100.0,33.33333333333333,3.33,0.0,16.33,5.71,36.32,33.33,22.92
SCH0576,Govt. Senior Secondary School Tripathi,Unknown,Amritsar-Ii,134,Secondary,Hindi,31,79.51,4,3,0,12.9,9.68,0.0,15,11,67.64,73.33,19,635.0,48060.0,8,5,5,18,44.44,1.0,100.0,100.0,100.0,,0.0,3.0,0.0,20.49,9.68,32.36,40.0,25.63
SCH0081,Govt. Middle School Batta,Ferozepur,Unknown,77,Primary,Hindi,33,83.02,3,2,3,9.09,6.06,9.09,17,15,58.75,88.24,23,413.5,44567.0,5,7,5,17,29.41,7.0,100.0,66.66666666666666,83.33333333333334,71.42857142857143,16.666666666666664,3.14,0.0,16.98,6.06,41.25,37.14,25.36
SCH0206,Govt. Middle School Menon,Jalandhar,Nakodar,353,Higher Secondary,Hindi,33,80.87,2,2,2,6.06,6.06,6.06,14,10,59.1,71.43,18,495.4,60120.0,11,5,2,18,61.11,8.0,40.0,85.71428571428571,75.0,50.0,42.857142857142854,2.62,0.0,19.13,6.06,40.9,47.5,28.4
SCH0035,Govt. Elementary School Setty,Bathinda,Talwandi Sabo,168,Primary,Punjabi,37,86.68,5,3,2,13.51,8.11,5.41,21,18,66.85,85.71,10,111.3,12051.0,3,2,4,9,33.33,6.0,66.66666666666666,80.0,100.0,100.0,40.0,3.33,0.0,13.32,8.11,33.15,33.33,21.98
SCH0509,Govt. Elementary School Maharaj,Jalandhar,Nakodar,221,Higher Secondary,Punjabi,33,81.26,2,0,1,6.06,0.0,3.03,6,2,64.0,33.33,17,383.0,39761.0,8,2,6,16,50.0,10.0,66.66666666666666,88.88888888888889,87.5,66.66666666666666,55.55555555555556,3.2,1.0,18.74,0.0,36.0,36.0,22.68
SCH0428,Govt. Middle School Swamy,Jalandhar,Jalandhar-Ii,414,Primary,Punjabi,42,81.82,3,3,1,7.14,7.14,2.38,10,8,65.19,80.0,18,639.5,43314.0,5,11,1,17,29.41,7.0,71.42857142857143,83.33333333333334,71.42857142857143,83.33333333333334,66.66666666666666,3.43,2.0,18.18,7.14,34.81,31.43,22.89
SCH0455,Govt. Elementary School Borah,Patiala,Patiala,132,Primary,Punjabi,33,80.76,2,2,2,6.06,6.06,6.06,18,14,70.35,77.78,23,589.1,49378.0,11,4,3,18,61.11,4.0,50.0,100.0,100.0,66.66666666666666,100.0,3.25,1.0,19.24,6.06,29.65,35.0,22.49
SCH0367,Govt. Primary School Vala,Bathinda,Unknown,177,Upper Primary,English,34,81.44,2,1,1,5.88,2.94,2.94,12,7,71.01,58.33,22,662.7,64410.0,8,2,8,18,44.44,5.0,60.0,60.0,100.0,75.0,20.0,2.8,0.0,18.56,2.94,28.99,44.0,23.62
SCH0092,Govt. Middle School Bawa,Bathinda,Talwandi Sabo,429,Higher Secondary,Punjabi,35,82.7,3,2,2,8.57,5.71,5.71,12,9,68.47,75.0,20,582.9,48768.0,9,9,2,20,45.0,4.0,75.0,100.0,100.0,33.33333333333333,50.0,2.75,0.0,17.3,5.71,31.53,45.0,24.89
SCH0340,Govt. Elementary School Manda,Bathinda,Bathinda,51,Upper Primary,Punjabi,40,84.51,2,1,2,5.0,2.5,5.0,15,11,62.15,73.33,22,705.3,66220.0,10,9,1,20,50.0,5.0,66.66666666666666,100.0,100.0,100.0,40.0,3.2,0.0,15.49,2.5,37.85,36.0,22.96
SCH0565,Govt. Middle School Kibe,Ludhiana,Unknown,127,Upper Primary,Punjabi,36,81.87,2,2,1,5.56,5.56,2.78,15,11,70.55,73.33,19,419.0,44033.0,10,5,1,16,62.5,3.0,100.0,100.0,100.0,0.0,33.33333333333333,3.33,0.0,18.13,5.56,29.45,33.33,21.62
SCH0346,Govt. Primary School Peri,Moga,Nihal Singh Wala,178,Secondary,English,26,86.32,3,2,0,11.54,7.69,0.0,12,10,67.47,83.33,16,328.7,42638.0,10,4,1,15,66.67,5.0,80.0,66.66666666666666,100.0,40.0,33.33333333333333,2.4,0.0,13.68,7.69,32.53,52.0,26.48
SCH0242,Govt. Elementary School Bhardwaj,Moga,Nihal Singh Wala,249,Higher Secondary,Hindi,31,79.63,2,2,0,6.45,6.45,0.0,13,10,68.76,76.92,17,538.0,50465.0,8,6,1,15,53.33,9.0,85.71428571428571,100.0,87.5,62.5,62.5,3.56,2.0,20.37,6.45,31.24,28.89,21.74
SCH0014,Govt. Senior Secondary School Soman,Jalandhar,Phillaur,41,Secondary,Punjabi,35,79.71,2,1,2,5.71,2.86,5.71,21,19,75.39,90.48,18,448.9,47793.0,8,6,1,15,53.33,6.0,50.0,100.0,50.0,16.666666666666664,20.0,1.83,0.0,20.29,2.86,24.61,63.33,27.77
SCH0316,Govt. Elementary School Dhingra,Unknown,Doraha,150,Primary,Hindi,25,79.08,0,0,0,0.0,0.0,0.0,9,8,59.3,88.89,18,487.9,44167.0,7,4,6,17,41.18,5.0,80.0,75.0,100.0,60.0,50.0,3.4,0.0,20.92,0.0,40.7,32.0,23.41
SCH0388,Govt. Elementary School Saini,Bathinda,Rampura Phul,136,Upper Primary,Hindi,37,82.15,1,1,3,2.7,2.7,8.11,14,8,66.36,57.14,22,684.1,58624.0,15,4,2,21,71.43,6.0,75.0,100.0,80.0,50.0,50.0,2.67,0.0,17.85,2.7,33.64,46.67,25.21
SCH0274,Govt. Senior Secondary School Raval,Ferozepur,Makhu,98,Upper Primary,Hindi,43,84.03,3,1,5,6.98,2.33,11.63,13,7,61.49,53.85,17,378.2,40211.0,8,5,2,15,53.33,4.0,66.66666666666666,75.0,100.0,0.0,0.0,2.25,0.0,15.97,2.33,38.51,55.0,27.95
SCH0167,Govt. Elementary School Pall,Ludhiana,Doraha,281,Upper Primary,Punjabi,36,82.54,1,0,4,2.78,0.0,11.11,16,13,67.99,81.25,22,419.0,55262.0,10,7,1,18,55.56,1.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,17.46,0.0,32.01,80.0,32.37
SCH0485,Govt. Senior Secondary School Gola,Ludhiana,Ludhiana-Ii,239,Primary,Hindi,39,81.44,6,4,2,15.38,10.26,5.13,11,8,77.01,72.73,22,533.2,56130.0,10,4,0,14,71.43,4.0,66.66666666666666,100.0,66.66666666666666,100.0,75.0,3.5,0.0,18.56,10.26,22.99,30.0,20.45
SCH0505,Govt. Primary School Chakraborty,Patiala,Rajpura,235,Upper Primary,Punjabi,20,82.11,2,2,1,10.0,10.0,5.0,18,15,73.91,83.33,17,391.2,36316.0,9,4,1,14,64.29,6.0,66.66666666666666,83.33333333333334,66.66666666666666,50.0,40.0,3.0,1.0,17.89,10.0,26.09,40.0,23.49
SCH0244,Govt. Primary School Swamy,Patiala,Samana,371,Higher Secondary,Hindi,24,80.05,2,1,1,8.33,4.17,4.17,10,6,67.73,60.0,16,481.8,46767.0,5,5,3,13,38.46,4.0,75.0,75.0,100.0,75.0,50.0,3.75,1.0,19.95,4.17,32.27,25.0,20.35
SCH0567,Govt. Elementary School Sawhney,Patiala,Rajpura,300,Primary,Hindi,44,83.14,6,4,2,13.64,9.09,4.55,15,14,65.66,93.33,17,421.7,37157.0,9,3,2,14,64.29,7.0,57.14285714285714,60.0,83.33333333333334,33.33333333333333,66.66666666666666,2.57,0.0,16.86,9.09,34.34,48.57,27.22
SCH0563,Govt. Senior Secondary School Nayak,Unknown,Talwandi Sabo,281,Upper Primary,Hindi,19,79.58,2,1,0,10.53,5.26,0.0,12,9,68.54,75.0,14,350.4,33821.0,7,0,4,11,63.64,4.0,75.0,66.66666666666666,75.0,75.0,50.0,3.25,1.0,20.42,5.26,31.46,35.0,23.03
SCH0190,Govt. Senior Secondary School Chadha,Moga,Moga-Ii,439,Upper Primary,Punjabi,38,79.04,2,0,2,5.26,0.0,5.26,12,9,66.31,75.0,26,547.1,52916.0,11,8,3,22,50.0,3.0,66.66666666666666,100.0,66.66666666666666,66.66666666666666,100.0,3.67,0.0,20.96,0.0,33.69,26.67,20.33
SCH0476,Govt. Primary School Chowdhury,Jalandhar,Jalandhar-I,48,Higher Secondary,Hindi,35,74.78,2,1,0,5.71,2.86,0.0,13,10,72.07,76.92,22,509.6,47093.0,7,8,4,19,36.84,7.0,66.66666666666666,100.0,85.71428571428571,80.0,60.0,3.14,0.0,25.22,2.86,27.93,37.14,23.29
SCH0511,Govt. Middle School Kuruvilla,Ferozepur,Ferozepur,80,Upper Primary,Hindi,38,80.38,5,4,1,13.16,10.53,2.63,10,8,68.81,80.0,20,569.4,48706.0,7,9,4,20,35.0,2.0,50.0,100.0,100.0,50.0,50.0,3.5,1.0,19.62,10.53,31.19,30.0,22.83
SCH0059,Govt. Middle School Barman,Bathinda,Talwandi Sabo,254,Upper Primary,Punjabi,36,85.7,4,3,4,11.11,8.33,11.11,15,12,68.58,80.0,22,536.8,69442.0,9,11,1,21,42.86,9.0,57.14285714285714,88.88888888888889,75.0,66.66666666666666,37.5,3.0,0.0,14.3,8.33,31.42,40.0,23.51
SCH0475,Govt. Primary School Prakash,Bathinda,Maur,410,Higher Secondary,Punjabi,36,84.62,5,3,3,13.89,8.33,8.33,13,8,62.9,61.54,21,522.2,39592.0,8,7,3,18,44.44,3.0,100.0,66.66666666666666,50.0,100.0,0.0,2.67,0.0,15.38,8.33,37.1,46.67,26.87
SCH0561,Govt. Middle School Mishra,Unknown,Sunam,265,Upper Primary,Punjabi,32,85.53,5,3,1,15.62,9.38,3.12,11,7,78.57,63.64,17,424.1,49780.0,5,6,4,15,33.33,3.0,0.0,100.0,0.0,50.0,66.66666666666666,2.0,0.0,14.47,9.38,21.43,60.0,26.32
SCH0253,Govt. Senior Secondary School Saha,Ludhiana,Unknown,110,Upper Primary,Hindi,43,82.54,4,3,2,9.3,6.98,4.65,13,11,66.4,84.62,27,609.7,71422.0,13,4,6,23,56.52,4.0,75.0,100.0,50.0,66.66666666666666,25.0,2.75,0.0,17.46,6.98,33.6,45.0,25.76
SCH0022,Govt. Primary School Aggarwal,Amritsar,Amritsar-I,377,Higher Secondary,Punjabi,23,85.28,5,3,0,21.74,13.04,0.0,11,8,72.0,72.73,24,645.3,64007.0,10,6,5,21,47.62,6.0,100.0,83.33333333333334,100.0,80.0,83.33333333333334,4.0,3.0,14.72,13.04,28.0,20.0,18.94
SCH0314,Govt. Middle School Kakar,Patiala,Rajpura,366,Primary,Hindi,36,82.18,3,1,2,8.33,2.78,5.56,13,8,54.56,61.54,18,470.8,43504.0,7,6,3,16,43.75,5.0,40.0,75.0,80.0,80.0,60.0,3.2,1.0,17.82,2.78,45.44,36.0,25.51
SCH0460,Govt. Senior Secondary School Solanki,Sangrur,Sangrur,129,Primary,Hindi,35,78.87,0,0,1,0.0,0.0,2.86,10,8,66.61,80.0,13,178.9,20986.0,5,3,2,10,50.0,2.0,100.0,100.0,50.0,0.0,0.0,2.5,0.0,21.13,0.0,33.39,50.0,26.13
SCH0161,Govt. Senior Secondary School Mand,Patiala,Nabha,198,Higher Secondary,Hindi,28,75.26,1,1,0,3.57,3.57,0.0,18,14,69.74,77.78,21,526.6,42448.0,8,6,3,17,47.06,4.0,100.0,75.0,75.0,75.0,0.0,3.25,0.0,24.74,3.57,30.26,35.0,23.39
SCH0277,Govt. Middle School Nagi,Sangrur,Dhuri,338,Higher Secondary,Hindi,29,77.34,4,3,0,13.79,10.34,0.0,18,12,60.14,66.67,19,435.0,47054.0,6,6,3,15,40.0,3.0,33.33333333333333,100.0,100.0,100.0,33.33333333333333,3.33,0.0,22.66,10.34,39.86,33.33,26.55
SCH0192,Govt. Middle School Varty,Bathinda,Bathinda,168,Secondary,Punjabi,30,78.94,3,3,1,10.0,10.0,3.33,23,16,62.98,69.57,14,427.8,26262.0,7,4,2,13,53.85,2.0,50.0,100.0,50.0,50.0,50.0,3.0,0.0,21.06,10.0,37.02,40.0,27.02
SCH0386,Govt. Elementary School Sama,Moga,Nihal Singh Wala,169,Secondary,Punjabi,33,79.59,1,0,2,3.03,0.0,6.06,20,15,65.49,75.0,32,615.7,83041.0,17,6,7,30,56.67,5.0,75.0,60.0,40.0,50.0,0.0,2.0,0.0,20.41,0.0,34.51,60.0,28.73
SCH0414,Govt. Elementary School Goyal,Amritsar,Tarn Taran,342,Higher Secondary,Hindi,38,80.71,0,0,2,0.0,0.0,5.26,13,11,68.14,84.62,17,270.1,27385.0,7,5,3,15,46.67,3.0,100.0,33.33333333333333,100.0,100.0,66.66666666666666,3.67,1.0,19.29,0.0,31.86,26.67,19.45
SCH0492,Govt. Middle School Dalal,Bathinda,Rampura Phul,99,Secondary,Punjabi,34,79.81,1,1,1,2.94,2.94,2.94,20,13,64.37,65.0,14,454.4,30463.0,7,4,2,13,53.85,4.0,100.0,100.0,75.0,50.0,25.0,3.5,0.0,20.19,2.94,35.63,30.0,22.19
SCH0344,Govt. Senior Secondary School Bala,Sangrur,Sangrur,84,Upper Primary,Hindi,37,82.68,5,5,1,13.51,13.51,2.7,10,7,65.16,70.0,17,402.9,25610.0,6,7,2,15,40.0,7.0,71.42857142857143,100.0,83.33333333333334,33.33333333333333,50.0,3.0,0.0,17.32,13.51,34.84,40.0,26.42
SCH0309,Govt. Primary School Garde,Ferozepur,Zira,368,Upper Primary,Hindi,45,81.43,4,2,1,8.89,4.44,2.22,12,9,62.5,75.0,23,492.3,50933.0,10,5,6,21,47.62,4.0,75.0,66.66666666666666,100.0,50.0,33.33333333333333,2.75,0.0,18.57,4.44,37.5,45.0,26.38
SCH0131,Govt. Elementary School Dani,Moga,Unknown,200,Secondary,Punjabi,23,86.4,2,1,1,8.7,4.35,4.35,15,11,67.42,73.33,11,227.0,26654.0,1,5,3,9,11.11,7.0,75.0,100.0,85.71428571428571,80.0,66.66666666666666,3.0,0.0,13.6,4.35,32.58,40.0,22.63
SCH0100,Govt. Elementary School Sandal,Ferozepur,Zira,437,Secondary,Hindi,30,86.7,4,3,3,13.33,10.0,10.0,12,9,67.16,75.0,26,589.8,47085.0,11,9,4,24,45.83,5.0,100.0,100.0,80.0,60.0,75.0,4.0,2.0,13.3,10.0,32.84,20.0,19.04
