procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,quantity_kg,quantity_missing,unit_missing,cost_missing,payment_status_missing,quantity_kg_available,cost_invalid,quantity_invalid
MDM003598,2025-05-13,SCH0287,Goyal Rice Mill,Dal,,,3474.0,,,True,True,False,True,False,False,False
MDM004727,2025-02-08,SCH0538,Sharma Traders Pvt Ltd,Wheat,,,1107.0,,,True,True,False,True,False,False,False
MDM000547,2025-09-25,SCH0270,Kumar General Store,Wheat,41.8,KG,1254.0,Paid,41.8,False,False,False,False,True,False,False
MDM002941,2026-01-22,SCH0591,Singh Brothers,Oil,46.6,KG,5592.0,Paid,46.6,False,False,False,False,True,False,False
MDM000472,2026-02-14,SCH0218,Goyal Rice Mill,Rice,58.1,KG,2324.0,Due,58.1,False,False,False,False,True,False,False
MDM001642,2025-07-03,SCH0411,Kumar Supplies,Dal,,,3933.0,,,True,True,False,True,False,False,False
MDM011570,2025-11-13,SCH0358,Sharma & Sons,Wheat,26500.0,GRAM,795.0,Paid,26.5,False,False,False,False,True,False,False
MDM003339,2026-01-14,SCH0556,Singh Agro,Rice,39.4,KG,1576.0,Paid,39.4,False,False,False,False,True,False,False
MDM005610,2025-04-14,SCH0245,Kumar Supplies,Wheat,,,765.0,,,True,True,False,True,False,False,False
MDM001173,2026-10-02,SCH0191,Kumar General Store,Dal,0.7120000000000001,BAG_50KG,3204.0,Pending,35.6,False,False,False,False,True,False,False
MDM007319,2025-11-30,SCH0137,Goyal Mill,Rice,20.2,KG,808.0,Paid,20.2,False,False,False,False,True,False,False
MDM005274,2025-05-03,SCH0586,Kumar & Co.,Dal,0.37,BAG_50KG,,Paid,18.5,False,False,True,False,True,False,False
MDM007887,2026-03-14,SCH0530,S. Agro Works,Oil,,,3492.0,Paid,,True,True,False,False,False,False,False
MDM007214,2025-06-24,SCH0335,Goyal Rice Mill,Oil,0.82,BAG_50KG,4920.0,Paid,41.0,False,False,False,False,True,False,False
MDM005567,2025-06-30,SCH0509,Kumar & Co.,Oil,0.316,BAG_50KG,1896.0,Due,15.8,False,False,False,False,True,False,False
MDM005722,2025-04-01,SCH0160,Sharma & Sons,Wheat,49.3,KG,1479.0,Pending,49.3,False,False,False,False,True,False,False
MDM010567,2025-07-13,SCH0466,Goyal Mill,Rice,50.5,KG,,,50.5,False,False,True,True,True,False,False
MDM001411,2026-02-22,SCH0136,Goyal Mill,Dal,,,4149.0,Pending,,True,True,False,False,False,False,False
MDM009951,2025-12-21,SCH0414,S. Agro Works,Oil,24.1,KG,2892.0,Paid,24.1,False,False,False,False,True,False,False
MDM009494,2025-04-22,SCH0515,Singh Agro,Dal,0.8759999999999999,BAG_50KG,,Paid,43.8,False,False,True,False,True,False,False
MDM005681,2025-08-11,SCH0200,Kumar General Store,Dal,47600.0,GRAM,4284.0,Paid,47.6,False,False,False,False,True,False,False
MDM009196,2026-03-29,SCH0518,Goyal Rice Mill,Dal,,,,Due,,True,True,True,False,False,False,False
MDM002695,2025-11-28,SCH0600,Sharma & Sons,Rice,0.642,BAG_50KG,1284.0,,32.1,False,False,False,True,True,False,False
MDM000816,2025-04-14,SCH0411,Goyal Rice Mill,Wheat,46.6,KG,1398.0,Paid,46.6,False,False,False,False,True,False,False
MDM002132,2025-12-05,SCH0217,Singh Brothers,Rice,58.8,KG,2352.0,,58.8,False,False,False,True,True,False,False
MDM001798,2026-03-29,SCH0315,Kumar General Store,Dal,46.4,KG,4176.0,Paid,46.4,False,False,False,False,True,False,False
MDM004576,2025-11-02,SCH0508,Singh Brothers,Oil,48700.0,GRAM,5844.0,,48.7,False,False,False,True,True,False,False
MDM005191,2025-07-14,SCH0384,Sharma Traders Pvt Ltd,Wheat,0.44,BAG_50KG,660.0,Due,22.0,False,False,False,False,True,False,False
MDM003123,2025-11-14,SCH0318,S. Agro Works,Atta,,,591.0,Paid,,True,True,False,False,False,False,False
MDM005366,2025-07-11,SCH0144,Singh Agro,Oil,0.462,BAG_50KG,2772.0,Pending,23.1,False,False,False,False,True,False,False
MDM011440,2025-09-20,SCH0106,Sharma Traders,Oil,10600.0,GRAM,1272.0,Due,10.6,False,False,False,False,True,False,False
MDM004276,2025-08-11,SCH0251,Goyal Rice Mill,Wheat,0.86,BAG_50KG,1290.0,Pending,43.0,False,False,False,False,True,False,False
MDM011682,2026-03-31,SCH0240,Goyal Mill,Wheat,25.0,KG,750.0,Due,25.0,False,False,False,False,True,False,False
MDM003090,2025-09-06,SCH0590,Sharma & Sons,Wheat,,,648.0,Paid,,True,True,False,False,False,False,False
MDM011237,2025-10-14,SCH0180,Goyal Mill,Atta,17.6,KG,528.0,Paid,17.6,False,False,False,False,True,False,False
MDM010467,2026-02-25,SCH0250,Goyal Mill,Oil,0.9740000000000001,BAG_50KG,5844.0,,48.7,False,False,False,True,True,False,False
MDM007797,2025-06-07,SCH0241,Singh Agro,Dal,40.0,KG,3600.0,Pending,40.0,False,False,False,False,True,False,False
MDM005254,2025-04-30,SCH0408,Goyal Enterprises,Oil,57.4,KG,6888.0,Paid,57.4,False,False,False,False,True,False,False
MDM000238,2026-03-02,SCH0562,Goyal Enterprises,Dal,0.636,BAG_50KG,2862.0,Paid,31.8,False,False,False,False,True,False,False
MDM001533,2025-11-14,SCH0142,Sharma Traders Pvt Ltd,Dal,24100.0,GRAM,2169.0,Due,24.1,False,False,False,False,True,False,False
MDM011640,2026-02-03,SCH0205,Goyal Rice Mill,Oil,0.4320000000000001,BAG_50KG,2592.0,,21.6,False,False,False,True,True,False,False
MDM005852,2025-08-29,SCH0270,Singh Brothers,Oil,17.5,KG,2100.0,Paid,17.5,False,False,False,False,True,False,False
MDM003411,2025-07-07,SCH0095,Sharma Traders Pvt Ltd,Wheat,46.5,KG,1395.0,Paid,46.5,False,False,False,False,True,False,False
MDM002832,2025-10-11,SCH0368,Goyal Mill,Wheat,0.516,BAG_50KG,774.0,Paid,25.8,False,False,False,False,True,False,False
MDM011248,2025-12-28,SCH0229,Singh Agro,Wheat,0.652,BAG_50KG,978.0,Pending,32.6,False,False,False,False,True,False,False
MDM001536,2026-03-29,SCH0100,S. Agro Works,Wheat,44.9,KG,1347.0,Pending,44.9,False,False,False,False,True,False,False
MDM003880,2025-11-26,SCH0204,S. Agro Works,Rice,0.45,BAG_50KG,900.0,Pending,22.5,False,False,False,False,True,False,False
MDM005303,2025-07-12,SCH0037,S. Agro Works,Oil,0.61,BAG_50KG,3660.0,Due,30.5,False,False,False,False,True,False,False
MDM008971,2025-08-27,SCH0454,Kumar General Store,Dal,41.2,KG,3708.0,Paid,41.2,False,False,False,False,True,False,False
MDM001300,2025-08-10,SCH0411,Sharma Traders,Oil,21.7,KG,2604.0,Paid,21.7,False,False,False,False,True,False,False
MDM005500,2025-12-28,SCH0082,Kumar & Co.,Wheat,0.422,BAG_50KG,633.0,Paid,21.1,False,False,False,False,True,False,False
MDM005577,2026-02-04,SCH0123,Goyal Enterprises,Dal,47.2,KG,4248.0,Paid,47.2,False,False,False,False,True,False,False
MDM008841,2025-06-05,SCH0029,S. Agro Works,Dal,26.2,KG,2358.0,Pending,26.2,False,False,False,False,True,False,False
MDM001481,2026-02-03,SCH0205,Kumar Supplies,Oil,17.0,KG,2040.0,Due,17.0,False,False,False,False,True,False,False
MDM002794,2026-01-03,SCH0314,Singh Agro,Dal,51.5,KG,4635.0,,51.5,False,False,False,True,True,False,False
MDM007434,2025-12-10,SCH0485,S. Agro Works,Rice,,,2256.0,,,True,True,False,True,False,False,False
MDM005092,2026-01-19,SCH0155,Sharma Traders,Dal,,,4104.0,Pending,,True,True,False,False,False,False,False
MDM002330,2025-11-23,SCH0336,Singh Agro,Atta,,,1749.0,Pending,,True,True,False,False,False,False,False
MDM006046,2025-07-21,SCH0117,Goyal Mill,Dal,11700.0,GRAM,1053.0,Paid,11.7,False,False,False,False,True,False,False
MDM005757,2025-12-21,SCH0160,Sharma & Sons,Oil,0.316,BAG_50KG,1896.0,,15.8,False,False,False,True,True,False,False
MDM007073,2025-07-06,SCH0302,Kumar & Co.,Wheat,0.218,BAG_50KG,327.0,Paid,10.9,False,False,False,False,True,False,False
MDM009187,2025-10-15,SCH0502,Goyal Enterprises,Dal,,,1629.0,Pending,,True,True,False,False,False,False,False
MDM003662,2025-11-01,SCH0306,Goyal Mill,Oil,,,3360.0,Paid,,True,True,False,False,False,False,False
MDM000556,2025-04-09,SCH0368,Sharma Traders,Rice,,,2160.0,Due,,True,True,False,False,False,False,False
MDM004826,2025-05-03,SCH0006,Singh Agro,Atta,0.632,BAG_50KG,948.0,,31.6,False,False,False,True,True,False,False
MDM001164,2025-07-15,SCH0330,Sharma Traders Pvt Ltd,Rice,,,676.0,Paid,,True,True,False,False,False,False,False
MDM007631,2025-10-16,SCH0420,S. Agro Works,Oil,,,6408.0,Paid,,True,True,False,False,False,False,False
MDM004716,2025-11-27,SCH0268,Kumar Supplies,Dal,25.3,KG,2277.0,Due,25.3,False,False,False,False,True,False,False
MDM000398,2025-09-06,SCH0104,Goyal Rice Mill,Rice,28500.0,GRAM,1140.0,Pending,28.5,False,False,False,False,True,False,False
MDM009603,2025-04-11,SCH0340,Goyal Mill,Dal,58.9,KG,5301.0,Paid,58.9,False,False,False,False,True,False,False
MDM008087,2025-04-03,SCH0185,Singh Agro,Atta,50.5,KG,1515.0,Pending,50.5,False,False,False,False,True,False,False
MDM006523,2025-05-02,SCH0101,Goyal Rice Mill,Dal,0.8440000000000001,BAG_50KG,3798.0,Paid,42.2,False,False,False,False,True,False,False
MDM008052,2025-10-04,SCH0546,Singh Agro,Dal,0.8079999999999999,BAG_50KG,3636.0,Paid,40.4,False,False,False,False,True,False,False
MDM006572,2025-12-16,SCH0074,Singh Agro,Dal,30100.0,GRAM,2709.0,Paid,30.1,False,False,False,False,True,False,False
MDM000724,2026-03-18,SCH0419,S. Agro Works,Dal,40500.0,GRAM,3645.0,Paid,40.5,False,False,False,False,True,False,False
MDM000301,2026-03-24,SCH0030,S. Agro Works,Rice,21500.0,GRAM,860.0,Due,21.5,False,False,False,False,True,False,False
MDM010375,2025-10-05,SCH0229,Sharma Traders Pvt Ltd,Oil,,,2400.0,Paid,,True,True,False,False,False,False,False
MDM009588,2026-03-16,SCH0047,Sharma Traders Pvt Ltd,Wheat,0.84,BAG_50KG,1260.0,Paid,42.0,False,False,False,False,True,False,False
MDM004295,2025-08-22,SCH0330,Goyal Enterprises,Wheat,42300.0,GRAM,1269.0,,42.3,False,False,False,True,True,False,False
MDM004186,2025-10-27,SCH0495,Sharma Traders Pvt Ltd,Rice,41500.0,GRAM,1660.0,Pending,41.5,False,False,False,False,True,False,False
MDM010714,2025-04-01,SCH0307,Sharma Traders Pvt Ltd,Dal,39.2,KG,3528.0,,39.2,False,False,False,True,True,False,False
MDM005675,2026-09-01,SCH0569,Sharma & Sons,Dal,0.754,BAG_50KG,3393.0,,37.7,False,False,False,True,True,False,False
MDM003143,2025-11-05,SCH0051,Kumar Supplies,Wheat,23900.0,GRAM,717.0,Paid,23.9,False,False,False,False,True,False,False
MDM008199,2025-12-18,SCH0175,Sharma Traders,Wheat,22.5,KG,,Paid,22.5,False,False,True,False,True,False,False
MDM011914,2025-04-14,SCH0365,Goyal Enterprises,Rice,51800.0,GRAM,2072.0,Pending,51.8,False,False,False,False,True,False,False
MDM003206,2025-12-26,SCH0534,Singh Brothers,Dal,34.3,KG,3087.0,Paid,34.3,False,False,False,False,True,False,False
MDM004956,2025-11-12,SCH0152,Kumar & Co.,Dal,19.8,KG,1782.0,Paid,19.8,False,False,False,False,True,False,False
MDM004583,2026-03-13,SCH0326,Singh Agro,Dal,40.3,KG,3627.0,Paid,40.3,False,False,False,False,True,False,False
MDM011187,2025-05-26,SCH0092,Kumar General Store,Rice,,,1000.0,Paid,,True,True,False,False,False,False,False
MDM011829,2025-11-03,SCH0219,Goyal Mill,Dal,45.0,KG,4050.0,Due,45.0,False,False,False,False,True,False,False
MDM006909,2025-11-05,SCH0053,Goyal Rice Mill,Oil,,,1824.0,Due,,True,True,False,False,False,False,False
MDM011960,2025-08-14,SCH0013,Goyal Mill,Wheat,39200.0,GRAM,1176.0,Paid,39.2,False,False,False,False,True,False,False
MDM009714,2025-10-07,SCH0266,Kumar & Co.,Wheat,0.866,BAG_50KG,1299.0,Pending,43.3,False,False,False,False,True,False,False
MDM001153,2025-08-14,SCH0141,Goyal Enterprises,Wheat,54.5,KG,1635.0,Pending,54.5,False,False,False,False,True,False,False
MDM001213,2025-09-10,SCH0025,Singh Agro,Oil,,,2196.0,Pending,,True,True,False,False,False,False,False
MDM004504,2026-03-26,SCH0032,Goyal Mill,Rice,20200.0,GRAM,808.0,Paid,20.2,False,False,False,False,True,False,False
MDM010143,2026-01-27,SCH0059,Singh Brothers,Wheat,0.9179999999999999,BAG_50KG,1377.0,Pending,45.9,False,False,False,False,True,False,False
MDM011990,2025-12-08,SCH0099,Kumar General Store,Wheat,,,,,,True,True,True,True,False,False,False
MDM009011,2026-01-12,SCH0296,Kumar & Co.,Dal,16.7,KG,1503.0,Paid,16.7,False,False,False,False,True,False,False
MDM005428,2026-03-09,SCH0531,Sharma Traders,Oil,,,3120.0,Paid,,True,True,False,False,False,False,False
MDM007385,2025-10-08,SCH0351,Goyal Mill,Wheat,37.2,KG,1116.0,Paid,37.2,False,False,False,False,True,False,False
MDM007238,2025-06-20,SCH0330,Kumar & Co.,Rice,0.272,BAG_50KG,544.0,Paid,13.6,False,False,False,False,True,False,False
MDM000666,2026-02-02,SCH0234,Singh Agro,Rice,14700.0,GRAM,,Due,14.7,False,False,True,False,True,False,False
MDM011130,2026-02-04,SCH0364,Singh Agro,Wheat,49.7,KG,,Pending,49.7,False,False,True,False,True,False,False
MDM000643,2025-10-30,SCH0148,Kumar General Store,Wheat,0.722,BAG_50KG,1083.0,Due,36.1,False,False,False,False,True,False,False
MDM003768,2025-12-21,SCH0162,Kumar Supplies,Dal,21200.0,GRAM,1908.0,,21.2,False,False,False,True,True,False,False
MDM004273,2025-05-26,SCH0301,Kumar General Store,Oil,,,6156.0,Paid,,True,True,False,False,False,False,False
MDM011586,2025-10-20,SCH0597,Goyal Rice Mill,Wheat,,,1215.0,Paid,,True,True,False,False,False,False,False
MDM000787,2025-11-12,SCH0193,Kumar Supplies,Dal,,,2286.0,Paid,,True,True,False,False,False,False,False
MDM002858,2025-05-03,SCH0515,Singh Agro,Dal,51.3,KG,4617.0,Due,51.3,False,False,False,False,True,False,False
MDM003203,2025-10-27,SCH0346,Goyal Enterprises,Dal,,,3105.0,Pending,,True,True,False,False,False,False,False
MDM007377,2025-06-23,SCH0273,Goyal Rice Mill,Dal,,,2034.0,Pending,,True,True,False,False,False,False,False
MDM004188,2025-12-21,SCH0226,Sharma & Sons,Rice,59.5,KG,2380.0,,59.5,False,False,False,True,True,False,False
MDM010912,2026-03-10,SCH0266,Kumar & Co.,Wheat,,,1599.0,Pending,,True,True,False,False,False,False,False
MDM011411,2025-01-12,SCH0451,S. Agro Works,Dal,10500.0,GRAM,945.0,Paid,10.5,False,False,False,False,True,False,False
MDM004825,2025-12-11,SCH0126,Singh Agro,Oil,24.4,KG,2928.0,Paid,24.4,False,False,False,False,True,False,False
MDM002906,2025-11-12,SCH0389,Singh Agro,Dal,,,2322.0,Pending,,True,True,False,False,False,False,False
MDM004627,2025-12-18,SCH0006,S. Agro Works,Rice,,,1008.0,Pending,,True,True,False,False,False,False,False
MDM010861,2025-11-05,SCH0079,Sharma Traders,Wheat,24100.0,GRAM,723.0,Paid,24.1,False,False,False,False,True,False,False
MDM000997,2025-11-05,SCH0294,Singh Agro,Rice,26400.0,GRAM,1056.0,Pending,26.4,False,False,False,False,True,False,False
MDM006464,2025-10-08,SCH0287,Singh Brothers,Dal,,,2232.0,Paid,,True,True,False,False,False,False,False
MDM010156,2025-11-18,SCH0048,Kumar Supplies,Oil,,,1488.0,Paid,,True,True,False,False,False,False,False
MDM006888,2025-08-09,SCH0023,Goyal Enterprises,Rice,,,1096.0,Paid,,True,True,False,False,False,False,False
MDM005524,2025-09-19,SCH0264,Kumar General Store,Wheat,55100.0,GRAM,1653.0,,55.1,False,False,False,True,True,False,False
MDM009301,2026-01-20,SCH0008,Goyal Rice Mill,Oil,,,4920.0,Paid,,True,True,False,False,False,False,False
MDM000157,2025-08-06,SCH0201,Kumar General Store,Dal,0.9079999999999999,BAG_50KG,4086.0,Paid,45.4,False,False,False,False,True,False,False
MDM008070,2025-07-25,SCH0198,Sharma Traders Pvt Ltd,Dal,0.948,BAG_50KG,4266.0,Due,47.4,False,False,False,False,True,False,False
MDM003086,2026-03-24,SCH0027,Kumar General Store,Dal,0.448,BAG_50KG,2016.0,Due,22.4,False,False,False,False,True,False,False
MDM008613,2025-06-06,SCH0033,Sharma & Sons,Dal,,,5247.0,Due,,True,True,False,False,False,False,False
MDM001553,2025-10-13,SCH0201,Singh Agro,Rice,,,2108.0,Due,,True,True,False,False,False,False,False
MDM007766,2025-12-27,SCH0413,Goyal Rice Mill,Rice,13900.0,GRAM,556.0,Due,13.9,False,False,False,False,True,False,False
MDM006370,2025-11-02,SCH0383,S. Agro Works,Dal,24800.0,GRAM,2232.0,Paid,24.8,False,False,False,False,True,False,False
MDM007838,2026-03-07,SCH0060,Kumar & Co.,Wheat,,,669.0,,,True,True,False,True,False,False,False
MDM003796,2025-10-01,SCH0269,Sharma Traders,Rice,49.0,KG,1960.0,Paid,49.0,False,False,False,False,True,False,False
MDM000496,2026-03-27,SCH0339,Kumar General Store,Dal,,,4356.0,Paid,,True,True,False,False,False,False,False
MDM002322,2025-08-25,SCH0199,Singh Brothers,Oil,15.5,KG,1860.0,,15.5,False,False,False,True,True,False,False
MDM006533,2025-06-06,SCH0141,S. Agro Works,Dal,35300.0,GRAM,3177.0,Paid,35.3,False,False,False,False,True,False,False
MDM010387,2025-11-26,SCH0125,Kumar & Co.,Rice,,,1984.0,Due,,True,True,False,False,False,False,False
MDM000152,2025-02-04,SCH0434,Singh Brothers,Wheat,0.574,BAG_50KG,861.0,Paid,28.7,False,False,False,False,True,False,False
MDM010531,2025-09-29,SCH0506,Sharma Traders,Rice,,,508.0,Paid,,True,True,False,False,False,False,False
MDM009392,2026-01-25,SCH0435,Singh Agro,Rice,10.9,KG,436.0,Due,10.9,False,False,False,False,True,False,False
MDM009878,2025-08-05,SCH0072,Sharma & Sons,Rice,20.0,KG,800.0,Paid,20.0,False,False,False,False,True,False,False
MDM008453,2025-04-06,SCH0057,Sharma & Sons,Dal,,,4905.0,Paid,,True,True,False,False,False,False,False
MDM001739,2026-01-10,SCH0467,Sharma Traders,Rice,,,1176.0,Paid,,True,True,False,False,False,False,False
MDM003002,2026-02-06,SCH0257,Singh Brothers,Oil,,,4164.0,Pending,,True,True,False,False,False,False,False
MDM011997,2025-09-25,SCH0355,Sharma Traders,Oil,34900.0,GRAM,4188.0,Pending,34.9,False,False,False,False,True,False,False
MDM007624,2025-10-30,SCH0435,Sharma Traders Pvt Ltd,Dal,53.8,KG,4842.0,,53.8,False,False,False,True,True,False,False
MDM010916,2025-08-18,SCH0249,S. Agro Works,Rice,30.4,KG,1216.0,Paid,30.4,False,False,False,False,True,False,False
MDM011318,2026-01-28,SCH0120,Goyal Enterprises,Wheat,47.9,KG,1437.0,,47.9,False,False,False,True,True,False,False
MDM010839,2026-03-09,SCH0231,Goyal Mill,Rice,57700.0,GRAM,2308.0,Due,57.7,False,False,False,False,True,False,False
MDM002884,2026-01-01,SCH0544,Goyal Mill,Oil,,,1788.0,Paid,,True,True,False,False,False,False,False
MDM003721,2026-01-03,SCH0342,S. Agro Works,Wheat,,,1431.0,Pending,,True,True,False,False,False,False,False
MDM010881,2026-01-06,SCH0307,Sharma Traders Pvt Ltd,Dal,,,4383.0,,,True,True,False,True,False,False,False
MDM010538,2025-08-11,SCH0227,Sharma Traders Pvt Ltd,Dal,38400.0,GRAM,3456.0,Pending,38.4,False,False,False,False,True,False,False
MDM005894,2025-08-09,SCH0437,Goyal Rice Mill,Wheat,12500.0,GRAM,375.0,Paid,12.5,False,False,False,False,True,False,False
MDM005472,2025-10-22,SCH0169,S. Agro Works,Rice,25.9,KG,1036.0,Pending,25.9,False,False,False,False,True,False,False
MDM006063,2025-08-15,SCH0328,Sharma Traders,Rice,0.76,BAG_50KG,,Paid,38.0,False,False,True,False,True,False,False
MDM007796,2026-03-16,SCH0434,Goyal Enterprises,Wheat,49.8,KG,1494.0,Paid,49.8,False,False,False,False,True,False,False
MDM002277,2025-06-22,SCH0001,S. Agro Works,Wheat,,,1002.0,Paid,,True,True,False,False,False,False,False
MDM004824,2025-09-03,SCH0411,S. Agro Works,Oil,0.596,BAG_50KG,3576.0,Pending,29.8,False,False,False,False,True,False,False
MDM004705,2025-11-09,SCH0353,Sharma Traders,Wheat,57900.0,GRAM,1737.0,Pending,57.9,False,False,False,False,True,False,False
MDM004462,2025-10-14,SCH0269,S. Agro Works,Wheat,,,420.0,Paid,,True,True,False,False,False,False,False
MDM000344,2025-08-31,SCH0314,Kumar & Co.,Rice,,,2116.0,Pending,,True,True,False,False,False,False,False
MDM006408,2025-10-29,SCH0015,Kumar General Store,Rice,37400.0,GRAM,1496.0,,37.4,False,False,False,True,True,False,False
MDM004137,2026-01-06,SCH0170,Goyal Rice Mill,Dal,0.63,BAG_50KG,2835.0,Paid,31.5,False,False,False,False,True,False,False
MDM008918,2025-08-14,SCH0328,Sharma & Sons,Wheat,0.238,BAG_50KG,357.0,Paid,11.9,False,False,False,False,True,False,False
MDM006453,2025-08-15,SCH0178,Sharma & Sons,Wheat,46.4,KG,1392.0,Paid,46.4,False,False,False,False,True,False,False
MDM009543,2025-09-03,SCH0479,Singh Brothers,Dal,,,3609.0,Due,,True,True,False,False,False,False,False
MDM002224,2025-12-15,SCH0385,Kumar & Co.,Rice,0.636,BAG_50KG,1272.0,Pending,31.8,False,False,False,False,True,False,False
MDM004197,2026-01-06,SCH0417,Sharma Traders,Rice,24400.0,GRAM,976.0,,24.4,False,False,False,True,True,False,False
MDM008053,2026-03-30,SCH0343,Kumar Supplies,Rice,,,1736.0,Pending,,True,True,False,False,False,False,False
MDM006562,2025-11-11,SCH0101,Kumar Supplies,Dal,,,4401.0,Paid,,True,True,False,False,False,False,False
MDM010736,2025-07-05,SCH0230,Singh Brothers,Rice,0.3720000000000001,BAG_50KG,744.0,Pending,18.6,False,False,False,False,True,False,False
MDM005082,2025-04-08,SCH0352,S. Agro Works,Rice,0.7040000000000001,BAG_50KG,1408.0,Pending,35.2,False,False,False,False,True,False,False
MDM010643,2025-11-22,SCH0497,Kumar & Co.,Oil,28.5,KG,3420.0,,28.5,False,False,False,True,True,False,False
MDM007979,2025-06-24,SCH0295,S. Agro Works,Rice,38000.0,GRAM,1520.0,Due,38.0,False,False,False,False,True,False,False
MDM011287,2025-12-13,SCH0146,Sharma & Sons,Wheat,39800.0,GRAM,1194.0,Paid,39.8,False,False,False,False,True,False,False
MDM004735,2025-04-16,SCH0100,Kumar Supplies,Rice,22100.0,GRAM,884.0,Pending,22.1,False,False,False,False,True,False,False
MDM006913,2026-02-22,SCH0472,Kumar Supplies,Rice,40.6,KG,1624.0,Paid,40.6,False,False,False,False,True,False,False
MDM001466,2026-03-10,SCH0150,S. Agro Works,Oil,37100.0,GRAM,4452.0,,37.1,False,False,False,True,True,False,False
MDM004594,2025-06-29,SCH0048,Goyal Enterprises,Oil,49300.0,GRAM,5916.0,Due,49.3,False,False,False,False,True,False,False
MDM002235,2025-06-04,SCH0341,Goyal Rice Mill,Atta,49.1,KG,1473.0,Paid,49.1,False,False,False,False,True,False,False
